batch,tree,distance,sort
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.2,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.2,22460709,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.20,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.20,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.21,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.21,22357335,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.22,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.22,22455965,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.23,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.23,22455965,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.24,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.24,22455691,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.25,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.25,22460079,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.26,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.26,22460079,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.27,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.27,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.28,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.28,22460674,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.29,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.29,22443387,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.3,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.3,22443541,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.30,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.30,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.31,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.31,22455997,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.32,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.32,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.33,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.33,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.34,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.34,22455691,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.35,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.35,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.36,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.36,22370532,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.37,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.37,22443541,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.38,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.38,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.39,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.39,22357409,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.4,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.4,22374306,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.40,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.40,22456190,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.41,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.41,22370467,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.42,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.42,22460674,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.43,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.43,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.44,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.44,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.45,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.45,22455691,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.46,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.46,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.47,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.47,22460709,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.48,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.48,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.49,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.49,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.5,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.5,22456190,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.50,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.50,22353385,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.51,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.51,22455691,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.52,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.52,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.53,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.53,22353385,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.54,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.54,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.55,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.55,22370467,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.56,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.56,22460079,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.57,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.57,22357546,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.58,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.58,22460709,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.59,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.59,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.6,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.6,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.60,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.60,22442786,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.61,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.61,22374332,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.62,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.62,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.63,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.63,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.64,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.64,22460079,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.65,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.65,22460074,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.66,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.66,22374293,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.67,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.67,22357546,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.68,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.68,22460079,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.69,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.69,22460074,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.7,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.7,22455997,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.70,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.70,22370108,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.71,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.71,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.72,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.72,22374332,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.73,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.73,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.74,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.74,22460674,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.75,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.75,22357419,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.76,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.76,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.77,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.77,22357335,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.78,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.78,22473212,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.79,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.79,22370532,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.8,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.8,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.80,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.80,22456190,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.81,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.81,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.82,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.82,22374347,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.83,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.83,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.84,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.84,22442786,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.85,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.85,22455997,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.86,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.86,22370532,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.87,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.87,22353753,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.88,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.88,22374306,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.89,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.89,22473179,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.9,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.9,22472980,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.90,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.90,22460709,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.91,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.91,22370532,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.92,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.92,22357419,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.93,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.93,22460674,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.94,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.94,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.95,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.95,22455691,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.96,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.96,22370108,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.97,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.97,22473016,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.98,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.98,22442786,lxi
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.99,24764602,original
pars_ml,./data/10d/parsimony_trees/RAxML_result.T2.RUN.99,22374332,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.0,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.0,22374306,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.1,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.1,22470332,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.10,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.10,22455691,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.11,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.11,22450506,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.12,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.12,22460074,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.13,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.13,22460674,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.14,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.14,22455691,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.15,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.15,22370108,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.16,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.16,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.17,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.17,22370108,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.18,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.18,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.19,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.19,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.2,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.2,22357409,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.20,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.20,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.21,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.21,22460709,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.22,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.22,22357546,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.23,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.23,22450506,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.24,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.24,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.25,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.25,22450506,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.26,29114756,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.26,25807745,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.27,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.27,22360856,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.28,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.28,22472980,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.29,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.29,22357335,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.3,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.3,22370467,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.30,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.30,22473016,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.31,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.31,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.32,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.32,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.33,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.33,22374306,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.34,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.34,22370467,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.35,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.35,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.36,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.36,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.37,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.37,22353385,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.38,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.38,22450547,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.39,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.39,22450547,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.4,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.4,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.40,29108580,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.40,24975909,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.41,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.41,22453076,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.42,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.42,22460674,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.43,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.43,22460674,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.44,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.44,22370153,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.45,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.45,22353753,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.46,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.46,22460079,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.47,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.47,22370108,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.48,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.48,22453325,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.49,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.49,22378182,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.5,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.5,22470173,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.50,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.50,22433619,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.51,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.51,22455965,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.52,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.52,22353753,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.53,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.53,22353151,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.54,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.54,22460709,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.55,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.55,22460709,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.56,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.56,22353753,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.57,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.57,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.58,29114756,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.58,25806570,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.59,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.59,22472980,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.6,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.6,22357335,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.60,29108580,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.60,24955432,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.61,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.61,22433609,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.62,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.62,22460709,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.63,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.63,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.64,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.64,22370532,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.65,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.65,22353523,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.66,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.66,22353151,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.67,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.67,22374293,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.68,24796710,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.68,22470332,lxi
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.69,24764602,original
rand_ml,./data/10d/random_trees/RAxML_result.T1.RUN.69,22460674,lxi
