number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
8,false,./data/10a/10.phy.uniq,midpoint,45 seconds,./output_scheduling/2015-12-17 15-39-47 data.csv,graphs/data-10a 2015-12-17 15-39-47
