number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
2,false,./data/10b/10.phy.uniq,midpoint,1 minutes and 8 seconds,./output_scheduling/2015-12-17 15-40-30 data.csv,graphs/data-10b 2015-12-17 15-40-30
