description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,1606340,123,gene172,4048,6273
odda,0,1606340,158,gene42,5208,8058
odda,0,1606340,179,gene12,5697,9129
odda,0,1606340,197,gene161,6220,10047
odda,0,1606340,210,gene117,6569,10710
odda,0,1606340,231,gene141,7463,11781
odda,0,1606340,249,gene28,7651,12699
odda,0,1606340,271,gene193,8084,13821
odda,0,1606340,289,gene189,8736,14739
odda,0,1606340,303,gene234,9068,15453
odda,0,1606340,308,gene22,9358,15708
odda,0,1606340,333,gene140,9996,16983
odda,0,1606340,338,gene56,10160,17238
odda,0,1606340,341,gene53,10316,17391
odda,0,1606340,374,gene27,11076,19074
odda,0,1606340,383,gene212,11064,19533
odda,0,1606340,401,gene186,11800,20451
odda,0,1606340,411,gene101,12144,20961
odda,0,1606340,423,gene44,12239,21573
odda,0,1606340,435,gene146,12712,22185
odda,0,1606340,454,gene4,12892,23154
odda,0,1606340,460,gene73,13416,23460
odda,0,1606340,467,gene291,13036,23817
odda,0,1606340,474,gene24,13587,24174
odda,0,1606340,480,gene237,13316,24480
odda,0,1606340,490,gene151,14052,24990
odda,0,1606340,499,gene152,14216,25449
odda,0,1606340,508,gene183,14596,25908
odda,0,1606340,521,gene33,14816,26571
odda,0,1606340,528,gene67,14720,26928
odda,0,1606340,535,gene174,15084,27285
odda,0,1606340,545,gene37,15452,27795
odda,0,1606340,552,gene9,15636,28152
odda,0,1606340,585,gene263,15948,29835
odda,0,1606340,597,gene91,16508,30447
odda,0,1606340,611,gene188,16860,31161
odda,0,1606340,621,gene182,17204,31671
odda,0,1606340,639,gene41,17520,32589
odda,0,1606340,653,gene71,18444,33303
odda,0,1606340,671,gene190,18536,34221
odda,0,1606340,679,gene254,17924,34629
odda,0,1606340,692,gene96,18796,35292
odda,0,1606340,695,gene20,18860,35445
odda,0,1606340,710,gene43,19312,36210
odda,0,1606340,721,gene257,19408,36771
odda,0,1606340,745,gene289,19468,37995
odda,0,1606340,752,gene290,19820,38352
odda,0,1606340,773,gene283,20120,39423
odda,0,1606340,795,gene130,21452,40545
odda,0,1606340,811,gene103,21584,41361
odda,0,1606340,828,gene304,21272,42228
odda,0,1606340,834,gene170,22400,42534
odda,0,1606340,845,gene274,22268,43095
odda,0,1606340,860,gene110,22708,43860
odda,0,1606340,887,gene54,23512,45237
odda,0,1606340,895,gene150,23744,45645
odda,0,1606340,919,gene162,24336,46869
odda,0,1606340,940,gene25,24628,47940
odda,0,1606340,957,gene45,25552,48807
odda,0,1606340,992,gene251,25300,50592
odda,0,1606340,1076,gene176,27652,54876
odda,0,1606340,1104,gene279,27620,56304
odda,0,1606340,1115,gene58,28912,56865
odda,0,1606340,1140,gene201,29152,58140
odda,0,1606340,1208,gene278,29752,61608
odda,0,1606340,1250,gene219,31024,63750
odda,0,1606340,1278,gene137,32616,65178
odda,0,1606340,1296,gene198,32264,66096
odda,0,1606340,1326,gene214,32580,67626
odda,0,1606340,1393,gene227,33868,71043
odda,0,1606340,1488,gene258,36452,75888
odda,0,1606340,1504,gene104,37240,76704
odda,0,1606340,1586,gene238,38188,80886
odda,0,1606340,1690,gene203,40380,86190
odda,0,1606340,1958,gene310,46100,99858
odda,0,1606340,2289,gene235,52776,116739
odda,0,1606340,2538,gene157,59828,129438
odda,0,1606340,3309,gene264,73584,168759
odda,1,1606340,136,gene57,4459,6936
odda,1,1606340,166,gene191,5485,8466
odda,1,1606340,186,gene10,6031,9486
odda,1,1606340,200,gene144,6371,10200
