description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,21599,33,5.8S,5448,12903
odda,0,21599,160,ndhf1st,96585,386308
odda,1,21599,38,its2,41359,94231
odda,1,21599,165,gbss13rd,14539,64515
odda,2,21599,103,gbss13rd,21652,104788
odda,2,21599,100,rbcl1st,10000,39100
odda,3,21599,203,rbcl1st,20445,79373
odda,4,21599,51,rbcl1st,31146,138414
odda,4,21599,152,cprs,19556,59432
odda,5,21599,202,cprs,43875,138414
odda,5,21599,1,rpoc23rd,391,391
odda,6,21599,203,rpoc23rd,20959,79373
odda,7,21599,182,rpoc23rd,34787,150926
odda,7,21599,21,phyb3rd,5061,8211
odda,8,21599,203,ndhf1st,23364,79373
odda,9,21599,203,phyb3rd,28240,79373
odda,10,21599,187,phyb3rd,70717,240074
odda,10,21599,16,ndhf1st,3027,6256
odda,11,21599,203,ndhf1st,21723,79373
odda,12,21599,203,ndhf1st,25339,79373
odda,13,21599,203,ndhf1st,26205,79373
odda,14,21599,203,phyb3rd,28706,79373
odda,15,21599,203,its2,34771,79373
cut,0,21599,268,gbss13rd,21652,104788
cut,1,21599,238,rbcl1st,21606,93058
cut,2,21599,116,rbcl1st,13501,45356
cut,2,21599,65,rpoc23rd,8517,25415
cut,3,21599,232,rpoc23rd,22257,90712
cut,4,21599,89,rpoc23rd,11171,34799
cut,4,21599,54,its2,11442,21114
cut,5,21599,128,its2,22979,50048
cut,6,21599,59,its2,13929,23069
cut,6,21599,56,cprs,9238,21896
cut,7,21599,168,cprs,23743,65688
cut,8,21599,130,cprs,20044,50830
cut,8,21599,17,phyb3rd,4239,6647
cut,9,21599,171,phyb3rd,24504,66861
cut,10,21599,176,phyb3rd,25677,68816
cut,11,21599,223,phyb3rd,26632,87193
cut,12,21599,27,phyb3rd,5353,10557
cut,12,21599,196,ndhf1st,21988,76636
cut,13,21599,252,ndhf1st,29911,98532
cut,14,21599,285,ndhf1st,33588,111435
cut,15,21599,33,5.8S,5448,12903
cut,15,21599,255,ndhf1st,31485,99705
cut_low-src,0,21599,268,gbss13rd,21652,104788
cut_low-src,0,21599,13,ndhf1st,4132,5083
cut_low-src,1,21599,232,rbcl1st,20955,90712
cut_low-src,1,21599,15,ndhf1st,4781,5865
cut_low-src,2,21599,122,rbcl1st,13414,47702
cut_low-src,2,21599,61,rpoc23rd,7667,23851
cut_low-src,2,21599,16,ndhf1st,4665,6256
cut_low-src,3,21599,234,rpoc23rd,22612,91494
cut_low-src,3,21599,10,ndhf1st,2982,3910
cut_low-src,4,21599,91,rpoc23rd,10826,35581
cut_low-src,4,21599,46,its2,9154,17986
cut_low-src,4,21599,21,ndhf1st,5854,8211
cut_low-src,5,21599,133,its2,24195,52003
cut_low-src,5,21599,4,ndhf1st,1413,1564
cut_low-src,6,21599,62,its2,14200,24242
cut_low-src,6,21599,52,cprs,8012,20332
cut_low-src,6,21599,11,ndhf1st,3644,4301
cut_low-src,7,21599,172,cprs,23844,67252
cut_low-src,7,21599,6,ndhf1st,1846,2346
cut_low-src,8,21599,130,cprs,19798,50830
cut_low-src,8,21599,7,phyb3rd,1475,2737
cut_low-src,8,21599,15,ndhf1st,4400,5865
cut_low-src,9,21599,184,phyb3rd,25690,71944
cut_low-src,10,21599,178,phyb3rd,25646,69598
cut_low-src,11,21599,213,phyb3rd,25628,83283
cut_low-src,12,21599,32,phyb3rd,6264,12512
cut_low-src,12,21599,180,ndhf1st,19632,70380
cut_low-src,13,21599,235,ndhf1st,25785,91885
cut_low-src,14,21599,244,ndhf1st,26177,95404
cut_low-src,15,21599,33,5.8S,5448,12903
cut_low-src,15,21599,218,ndhf1st,23916,85238
cut_low-src_red-max,0,21599,268,gbss13rd,21652,104788
cut_low-src_red-max,0,21599,15,ndhf1st,4549,5865
cut_low-src_red-max,1,21599,232,rbcl1st,20955,90712
cut_low-src_red-max,1,21599,17,ndhf1st,5234,6647
cut_low-src_red-max,2,21599,122,rbcl1st,13414,47702
cut_low-src_red-max,2,21599,61,rpoc23rd,7667,23851
cut_low-src_red-max,2,21599,18,ndhf1st,5176,7038
cut_low-src_red-max,3,21599,234,rpoc23rd,22612,91494
cut_low-src_red-max,3,21599,12,ndhf1st,3531,4692
cut_low-src_red-max,4,21599,91,rpoc23rd,10826,35581
cut_low-src_red-max,4,21599,46,its2,9154,17986
cut_low-src_red-max,4,21599,23,ndhf1st,6334,8993
cut_low-src_red-max,5,21599,133,its2,24195,52003
cut_low-src_red-max,5,21599,6,ndhf1st,2062,2346
cut_low-src_red-max,6,21599,62,its2,14200,24242
cut_low-src_red-max,6,21599,52,cprs,8012,20332
cut_low-src_red-max,6,21599,11,ndhf1st,3447,4301
cut_low-src_red-max,7,21599,172,cprs,23844,67252
cut_low-src_red-max,7,21599,8,ndhf1st,2375,3128
cut_low-src_red-max,8,21599,130,cprs,19798,50830
cut_low-src_red-max,8,21599,7,phyb3rd,1475,2737
cut_low-src_red-max,8,21599,17,ndhf1st,4932,6647
cut_low-src_red-max,9,21599,184,phyb3rd,25690,71944
cut_low-src_red-max,10,21599,178,phyb3rd,25646,69598
cut_low-src_red-max,11,21599,213,phyb3rd,25628,83283
cut_low-src_red-max,12,21599,32,phyb3rd,6264,12512
cut_low-src_red-max,12,21599,182,ndhf1st,19942,71162
cut_low-src_red-max,13,21599,237,ndhf1st,26327,92667
cut_low-src_red-max,14,21599,245,ndhf1st,26214,95795
cut_low-src_red-max,15,21599,33,5.8S,5448,12903
cut_low-src_red-max,15,21599,197,ndhf1st,20698,77027
cut_red-max,0,21599,268,gbss13rd,21652,104788
cut_red-max,1,21599,238,rbcl1st,21606,93058
cut_red-max,2,21599,116,rbcl1st,13501,45356
cut_red-max,2,21599,65,rpoc23rd,8517,25415
cut_red-max,3,21599,232,rpoc23rd,22257,90712
cut_red-max,4,21599,89,rpoc23rd,11171,34799
cut_red-max,4,21599,54,its2,11442,21114
cut_red-max,5,21599,128,its2,22979,50048
cut_red-max,6,21599,59,its2,13929,23069
cut_red-max,6,21599,56,cprs,9238,21896
cut_red-max,7,21599,168,cprs,23743,65688
cut_red-max,8,21599,130,cprs,20044,50830
cut_red-max,8,21599,17,phyb3rd,4239,6647
cut_red-max,9,21599,171,phyb3rd,24504,66861
cut_red-max,10,21599,176,phyb3rd,25677,68816
cut_red-max,11,21599,223,phyb3rd,26632,87193
cut_red-max,12,21599,27,phyb3rd,5353,10557
cut_red-max,12,21599,196,ndhf1st,21988,76636
cut_red-max,13,21599,252,ndhf1st,29911,98532
cut_red-max,14,21599,285,ndhf1st,33588,111435
cut_red-max,15,21599,33,5.8S,5448,12903
cut_red-max,15,21599,255,ndhf1st,31485,99705
cut_adj-lmt,0,21599,295,rbcl1st,25568,115345
cut_adj-lmt,1,21599,59,rbcl1st,7929,23069
cut_adj-lmt,1,21599,164,rpoc23rd,17722,64124
cut_adj-lmt,2,21599,222,rpoc23rd,22280,86802
cut_adj-lmt,2,21599,17,its2,3347,6647
cut_adj-lmt,3,21599,143,its2,25690,55913
cut_adj-lmt,4,21599,81,its2,18467,31671
cut_adj-lmt,4,21599,44,cprs,7174,17204
cut_adj-lmt,5,21599,184,cprs,25565,71944
cut_adj-lmt,6,21599,126,cprs,19487,49266
cut_adj-lmt,6,21599,28,phyb3rd,6204,10948
cut_adj-lmt,7,21599,180,phyb3rd,25587,70380
cut_adj-lmt,8,21599,175,phyb3rd,25575,68425
cut_adj-lmt,9,21599,214,phyb3rd,25639,83674
cut_adj-lmt,10,21599,17,phyb3rd,4142,6647
cut_adj-lmt,10,21599,190,ndhf1st,21477,74290
cut_adj-lmt,11,21599,214,ndhf1st,25618,83674
cut_adj-lmt,12,21599,199,ndhf1st,25559,77809
cut_adj-lmt,13,21599,218,ndhf1st,25610,85238
cut_adj-lmt,14,21599,33,5.8S,5448,12903
cut_adj-lmt,14,21599,143,ndhf1st,20164,55913
cut_adj-lmt,15,21599,268,gbss13rd,21652,104788
cut_adj-lmt,15,21599,24,ndhf1st,4672,9384
cut_adj-lmt_low-src,0,21599,294,rbcl1st,25669,114954
cut_adj-lmt_low-src,1,21599,60,rbcl1st,7764,23460
cut_adj-lmt_low-src,1,21599,159,rpoc23rd,16467,62169
cut_adj-lmt_low-src,2,21599,227,rpoc23rd,22652,88757
cut_adj-lmt_low-src,2,21599,7,its2,1494,2737
cut_adj-lmt_low-src,3,21599,147,its2,25779,57477
cut_adj-lmt_low-src,4,21599,87,its2,19268,34017
cut_adj-lmt_low-src,4,21599,36,cprs,5134,14076
cut_adj-lmt_low-src,5,21599,189,cprs,25731,73899
cut_adj-lmt_low-src,6,21599,129,cprs,20065,50439
cut_adj-lmt_low-src,6,21599,26,phyb3rd,5145,10166
cut_adj-lmt_low-src,7,21599,184,phyb3rd,25838,71944
cut_adj-lmt_low-src,8,21599,177,phyb3rd,25833,69207
cut_adj-lmt_low-src,9,21599,214,phyb3rd,25710,83674
cut_adj-lmt_low-src,10,21599,13,phyb3rd,2950,5083
cut_adj-lmt_low-src,10,21599,182,ndhf1st,20301,71162
cut_adj-lmt_low-src,11,21599,215,ndhf1st,24833,84065
cut_adj-lmt_low-src,12,21599,205,ndhf1st,25706,80155
cut_adj-lmt_low-src,13,21599,217,ndhf1st,25733,84847
cut_adj-lmt_low-src,14,21599,33,5.8S,5448,12903
cut_adj-lmt_low-src,14,21599,151,ndhf1st,20364,59041
cut_adj-lmt_low-src,15,21599,268,gbss13rd,21652,104788
cut_adj-lmt_low-src,15,21599,18,ndhf1st,3257,7038
cut_adj-lmt_low-src_red-max,0,21599,291,rbcl1st,24988,113781
cut_adj-lmt_low-src_red-max,1,21599,63,rbcl1st,8541,24633
cut_adj-lmt_low-src_red-max,1,21599,159,rpoc23rd,16467,62169
cut_adj-lmt_low-src_red-max,2,21599,227,rpoc23rd,22652,88757
cut_adj-lmt_low-src_red-max,2,21599,10,its2,2525,3910
cut_adj-lmt_low-src_red-max,3,21599,141,its2,24256,55131
cut_adj-lmt_low-src_red-max,4,21599,90,its2,20032,35190
cut_adj-lmt_low-src_red-max,4,21599,37,cprs,5476,14467
cut_adj-lmt_low-src_red-max,5,21599,188,cprs,25498,73508
cut_adj-lmt_low-src_red-max,6,21599,129,cprs,20065,50439
cut_adj-lmt_low-src_red-max,6,21599,27,phyb3rd,5434,10557
cut_adj-lmt_low-src_red-max,7,21599,182,phyb3rd,25494,71162
cut_adj-lmt_low-src_red-max,8,21599,174,phyb3rd,25109,68034
cut_adj-lmt_low-src_red-max,9,21599,212,phyb3rd,25250,82892
cut_adj-lmt_low-src_red-max,10,21599,19,phyb3rd,4867,7429
cut_adj-lmt_low-src_red-max,10,21599,183,ndhf1st,20586,71553
cut_adj-lmt_low-src_red-max,11,21599,217,ndhf1st,25368,84847
cut_adj-lmt_low-src_red-max,12,21599,204,ndhf1st,25430,79764
cut_adj-lmt_low-src_red-max,13,21599,216,ndhf1st,25509,84456
cut_adj-lmt_low-src_red-max,14,21599,33,5.8S,5448,12903
cut_adj-lmt_low-src_red-max,14,21599,149,ndhf1st,19841,58259
cut_adj-lmt_low-src_red-max,15,21599,268,gbss13rd,21652,104788
cut_adj-lmt_low-src_red-max,15,21599,19,ndhf1st,3568,7429
cut_adj-lmt_red-max,0,21599,295,rbcl1st,25568,115345
cut_adj-lmt_red-max,1,21599,59,rbcl1st,7929,23069
cut_adj-lmt_red-max,1,21599,164,rpoc23rd,17722,64124
cut_adj-lmt_red-max,2,21599,222,rpoc23rd,22280,86802
cut_adj-lmt_red-max,2,21599,17,its2,3347,6647
cut_adj-lmt_red-max,3,21599,143,its2,25690,55913
cut_adj-lmt_red-max,4,21599,81,its2,18467,31671
cut_adj-lmt_red-max,4,21599,44,cprs,7174,17204
cut_adj-lmt_red-max,5,21599,184,cprs,25565,71944
cut_adj-lmt_red-max,6,21599,126,cprs,19487,49266
cut_adj-lmt_red-max,6,21599,28,phyb3rd,6204,10948
cut_adj-lmt_red-max,7,21599,181,phyb3rd,25788,70771
cut_adj-lmt_red-max,8,21599,174,phyb3rd,25282,68034
cut_adj-lmt_red-max,9,21599,214,phyb3rd,25609,83674
cut_adj-lmt_red-max,10,21599,17,phyb3rd,4184,6647
cut_adj-lmt_red-max,10,21599,191,ndhf1st,21663,74681
cut_adj-lmt_red-max,11,21599,215,ndhf1st,25745,84065
cut_adj-lmt_red-max,12,21599,198,ndhf1st,25111,77418
cut_adj-lmt_red-max,13,21599,219,ndhf1st,25608,85629
cut_adj-lmt_red-max,14,21599,33,5.8S,5448,12903
cut_adj-lmt_red-max,14,21599,144,ndhf1st,20347,56304
cut_adj-lmt_red-max,15,21599,268,gbss13rd,21652,104788
cut_adj-lmt_red-max,15,21599,21,ndhf1st,4068,8211
grdy,0,21599,265,gbss13rd,21227,103615
grdy,0,21599,1,rbcl1st,391,391
grdy,1,21599,122,rbcl1st,13830,47702
grdy,1,21599,58,ndhf1st,8627,22678
grdy,2,21599,231,rbcl1st,21278,90321
grdy,2,21599,1,rpoc23rd,391,391
grdy,3,21599,173,rpoc23rd,18270,67643
grdy,3,21599,21,ndhf1st,3520,8211
grdy,4,21599,212,rpoc23rd,21230,82892
grdy,4,21599,1,its2,391,391
grdy,5,21599,124,its2,21271,48484
grdy,5,21599,1,cprs,391,391
grdy,6,21599,170,cprs,21601,66470
grdy,7,21599,124,cprs,21254,48484
grdy,7,21599,1,phyb3rd,391,391
grdy,8,21599,146,phyb3rd,21748,57086
grdy,9,21599,158,phyb3rd,20338,61778
grdy,9,21599,4,ndhf1st,1389,1564
grdy,10,21599,142,phyb3rd,21606,55522
grdy,11,21599,167,phyb3rd,21224,65297
grdy,11,21599,1,ndhf1st,391,391
grdy,12,21599,384,ndhf1st,40037,150144
grdy,13,21599,480,ndhf1st,53976,187680
grdy,13,21599,3,cprs,814,1173
