description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,30960,161,gene86,5085,8211
odda,0,30960,755,gene33,20788,38505
odda,0,30960,284,gene99,9204,14484
odda,1,30960,167,gene8,5334,8517
odda,1,30960,761,gene35,20812,38811
odda,1,30960,272,gene99,8744,13872
odda,2,30960,172,gene15,5552,8772
odda,2,30960,808,gene94,20304,41208
odda,2,30960,220,gene99,7360,11220
odda,3,30960,192,gene42,6260,9792
odda,3,30960,808,gene87,20608,41208
odda,3,30960,200,gene99,6912,10200
odda,4,30960,205,gene1,6456,10455
odda,4,30960,855,gene96,21304,43605
odda,4,30960,140,gene99,5055,7140
odda,5,30960,205,gene2,6640,10455
odda,5,30960,862,gene46,21892,43962
odda,5,30960,133,gene99,4832,6783
odda,6,30960,207,gene17,6828,10557
odda,6,30960,866,gene11,23540,44166
odda,6,30960,127,gene99,4678,6477
odda,7,30960,208,gene3,6498,10608
odda,7,30960,879,gene61,22480,44829
odda,7,30960,113,gene99,4218,5763
odda,8,30960,220,gene32,6910,11220
odda,8,30960,927,gene88,23076,47277
odda,8,30960,36,gene99,63632,143616
odda,9,30960,241,gene75,7077,12291
odda,9,30960,930,gene38,24268,47430
odda,10,30960,281,gene6,8516,14331
odda,10,30960,919,gene54,23472,46869
odda,11,30960,287,gene64,8612,14637
odda,11,30960,34,gene54,24276,48603
odda,11,30960,879,gene92,21784,44829
odda,12,30960,298,gene9,9155,15198
odda,12,30960,99,gene92,23860,49878
odda,12,30960,803,gene39,21188,40953
odda,13,30960,307,gene97,8671,15657
odda,13,30960,210,gene39,25900,51663
odda,13,30960,683,gene65,18300,34833
odda,14,30960,320,gene24,9651,16320
odda,14,30960,339,gene65,25992,52122
odda,14,30960,541,gene66,14956,27591
odda,15,30960,346,gene63,10076,17646
odda,15,30960,523,gene66,26936,54264
odda,15,30960,331,gene90,9288,16881
odda,16,30960,355,gene95,9916,18105
odda,16,30960,734,gene90,26116,54315
odda,16,30960,111,gene53,3898,5661
odda,17,30960,358,gene28,10628,18258
odda,17,30960,842,gene53,22596,42942
odda,18,30960,378,gene4,11280,19278
odda,18,30960,114,gene53,27548,54417
odda,18,30960,708,gene68,18628,36108
odda,19,30960,382,gene79,10596,19482
odda,19,30960,394,gene68,27580,56202
odda,19,30960,424,gene56,11952,21624
odda,20,30960,408,gene19,11844,20808
odda,20,30960,681,gene56,28020,56355
odda,20,30960,111,gene57,3757,5661
odda,21,30960,409,gene71,11179,20859
odda,21,30960,791,gene57,21068,40341
odda,22,30960,424,gene76,11580,21624
odda,22,30960,266,gene57,29192,59568
odda,22,30960,510,gene59,14124,26010
odda,23,30960,428,gene45,12332,21828
odda,23,30960,682,gene59,29592,60792
odda,23,30960,90,gene81,3161,4590
odda,24,30960,457,gene23,12892,23307
odda,24,30960,743,gene81,18940,37893
odda,25,30960,474,gene85,12899,24174
odda,25,30960,419,gene81,29868,63852
odda,25,30960,307,gene47,9024,15657
odda,26,30960,488,gene30,14096,24888
odda,26,30960,712,gene47,19336,36312
odda,27,30960,493,gene40,13512,25143
odda,27,30960,237,gene47,31276,64056
odda,27,30960,470,gene41,13368,23970
odda,28,30960,507,gene89,13436,25857
odda,28,30960,693,gene41,18900,35343
odda,29,30960,512,gene20,14524,26112
odda,29,30960,140,gene41,32244,66453
odda,29,30960,548,gene82,14472,27948
odda,30,30960,521,gene84,14015,26571
odda,30,30960,679,gene82,18228,34629
odda,31,30960,529,gene34,15236,26979
odda,31,30960,164,gene82,32892,70941
odda,31,30960,507,gene55,14148,25857
odda,32,30960,540,gene77,14320,27540
odda,32,30960,660,gene55,18428,33660
odda,33,30960,550,gene48,15152,28050
odda,33,30960,235,gene55,34348,71502
odda,33,30960,415,gene43,11664,21165
odda,34,30960,556,gene44,15252,28356
odda,34,30960,644,gene43,17580,32844
odda,35,30960,563,gene5,15724,28713
odda,35,30960,424,gene43,35560,75633
odda,35,30960,213,gene80,6399,10863
odda,36,30960,565,gene83,15144,28815
odda,36,30960,635,gene80,16908,32385
odda,37,30960,569,gene10,16052,29019
odda,37,30960,631,gene80,17504,32181
odda,38,30960,576,gene100,15200,29376
odda,38,30960,27,gene80,35316,76806
odda,38,30960,597,gene60,16396,30447
odda,39,30960,578,gene49,15528,29478
odda,39,30960,622,gene60,17588,31722
odda,40,30960,579,gene69,15612,29529
odda,40,30960,345,gene60,38120,79764
odda,40,30960,276,gene91,7990,14076
odda,41,30960,585,gene29,16240,29835
odda,41,30960,615,gene91,16520,31365
odda,42,30960,592,gene14,16860,30192
odda,42,30960,608,gene91,16900,31008
odda,43,30960,600,gene21,16960,30600
odda,43,30960,94,gene91,37280,81243
odda,43,30960,506,gene73,13372,25806
odda,44,30960,602,gene18,16896,30702
odda,44,30960,598,gene73,16532,30498
odda,45,30960,604,gene36,16660,30804
odda,45,30960,525,gene73,37728,83079
odda,45,30960,71,gene22,2564,3621
odda,46,30960,605,gene67,16384,30855
odda,46,30960,595,gene22,17588,30345
odda,47,30960,605,gene7,16944,30855
odda,47,30960,595,gene22,16780,30345
odda,48,30960,618,gene74,16304,31518
odda,48,30960,502,gene22,43204,89913
odda,48,30960,80,gene70,2856,4080
odda,49,30960,627,gene58,17096,31977
odda,49,30960,573,gene70,15912,29223
odda,50,30960,628,gene31,17280,32028
odda,50,30960,572,gene70,16252,29172
odda,51,30960,633,gene27,17796,32283
odda,51,30960,567,gene70,16376,28917
odda,52,30960,657,gene13,18152,33507
odda,52,30960,88,gene70,44488,95880
odda,52,30960,455,gene26,13180,23205
odda,53,30960,659,gene78,16772,33609
odda,53,30960,541,gene26,16052,27591
odda,54,30960,665,gene25,18196,33915
odda,54,30960,535,gene26,15904,27285
odda,55,30960,668,gene12,18280,34068
odda,55,30960,532,gene26,15700,27132
