number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
2,false,./data/404/404.phy.uniq,midpoint,9 minutes and 18 seconds,./output_scheduling/2015-12-17 15-50-16 data.csv,graphs/data-404 2015-12-17 15-50-16
