description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,108224,103,gene111,3458,5253
odda,0,108224,330,gene151,9956,16830
odda,0,108224,505,gene8,14388,25755
odda,0,108224,706,gene181,19076,36006
odda,0,108224,954,gene22,25416,48654
odda,0,108224,1617,gene307,38844,82467
odda,1,108224,125,gene104,4056,6375
odda,1,108224,331,gene163,9851,16881
odda,1,108224,515,gene304,14420,26265
odda,1,108224,707,gene328,18800,36057
odda,1,108224,959,gene50,25044,48909
odda,1,108224,465,gene307,50080,110466
odda,1,108224,1113,gene303,27736,56763
odda,2,108224,129,gene283,4353,6579
odda,2,108224,335,gene51,9940,17085
odda,2,108224,517,gene217,14452,26367
odda,2,108224,714,gene101,19160,36414
odda,2,108224,965,gene316,24844,49215
odda,2,108224,1075,gene303,50552,111588
odda,2,108224,480,gene241,13488,24480
odda,3,108224,131,gene66,4351,6681
odda,3,108224,335,gene134,10112,17085
odda,3,108224,517,gene67,14768,26367
odda,3,108224,717,gene249,18940,36567
odda,3,108224,969,gene29,25388,49419
odda,3,108224,1546,gene241,38500,78846
odda,4,108224,149,gene31,4824,7599
odda,4,108224,335,gene165,9984,17085
odda,4,108224,520,gene56,14620,26520
odda,4,108224,723,gene280,19116,36873
odda,4,108224,971,gene270,24660,49521
odda,4,108224,179,gene241,51532,112455
odda,4,108224,1338,gene271,33168,68238
odda,5,108224,150,gene60,4805,7650
odda,5,108224,339,gene70,10072,17289
odda,5,108224,525,gene117,14836,26775
odda,5,108224,725,gene243,19008,36975
odda,5,108224,978,gene263,24624,49878
odda,5,108224,885,gene271,51612,113373
odda,5,108224,613,gene297,16672,31263
odda,6,108224,154,gene147,5234,7854
odda,6,108224,339,gene176,10220,17289
odda,6,108224,530,gene174,15036,27030
odda,6,108224,737,gene35,20180,37587
odda,6,108224,984,gene205,26028,50184
odda,6,108224,1471,gene297,36488,75021
odda,7,108224,165,gene19,5267,8415
odda,7,108224,341,gene206,10352,17391
odda,7,108224,530,gene183,14988,27030
odda,7,108224,739,gene279,19624,37689
odda,7,108224,1012,gene124,26476,51612
odda,7,108224,451,gene297,57784,129285
odda,7,108224,977,gene240,25100,49827
odda,8,108224,165,gene61,5475,8415
odda,8,108224,351,gene11,10452,17901
odda,8,108224,531,gene230,14824,27081
odda,8,108224,740,gene55,20304,37740
odda,8,108224,1025,gene83,26724,52275
odda,8,108224,1403,gene240,35280,71553
odda,9,108224,165,gene298,5411,8415
odda,9,108224,354,gene201,10536,18054
odda,9,108224,537,gene189,15128,27387
odda,9,108224,742,gene41,20184,37842
odda,9,108224,1049,gene14,27464,53499
odda,9,108224,328,gene240,61492,138108
odda,9,108224,1040,gene119,27132,53040
odda,10,108224,167,gene71,5479,8517
odda,10,108224,356,gene318,10472,18156
odda,10,108224,538,gene6,15424,27438
odda,10,108224,747,gene16,19996,38097
odda,10,108224,1057,gene96,27620,53907
odda,10,108224,1350,gene119,35168,68850
odda,11,108224,176,gene28,5815,8976
odda,11,108224,361,gene99,10804,18411
odda,11,108224,540,gene254,14732,27540
odda,11,108224,749,gene44,20200,38199
odda,11,108224,1084,gene92,28492,55284
odda,11,108224,329,gene119,63116,138669
odda,11,108224,976,gene198,25756,49776
odda,12,108224,180,gene78,5832,9180
odda,12,108224,364,gene75,10766,18564
odda,12,108224,545,gene187,15348,27795
odda,12,108224,751,gene264,20096,38301
odda,12,108224,1088,gene253,27400,55488
odda,12,108224,1287,gene198,33956,65637
odda,13,108224,185,gene113,5848,9435
odda,13,108224,371,gene251,10716,18921
odda,13,108224,547,gene292,14976,27897
odda,13,108224,756,gene144,20832,38556
odda,13,108224,1095,gene130,28208,55845
odda,13,108224,583,gene198,65956,145146
odda,13,108224,678,gene290,18060,34578
odda,14,108224,185,gene39,6153,9435
odda,14,108224,374,gene169,10976,19074
odda,14,108224,558,gene114,15336,28458
odda,14,108224,758,gene199,20168,38658
odda,14,108224,1099,gene242,27700,56049
odda,14,108224,1241,gene290,31812,63291
odda,15,108224,186,gene85,5998,9486
odda,15,108224,380,gene208,11188,19380
odda,15,108224,559,gene294,15408,28509
odda,15,108224,760,gene62,20480,38760
odda,15,108224,1105,gene9,28604,56355
odda,15,108224,1040,gene290,66248,150909
odda,15,108224,185,gene222,5704,9435
odda,16,108224,191,gene54,6035,9741
odda,16,108224,381,gene218,11216,19431
odda,16,108224,573,gene185,15900,29223
odda,16,108224,766,gene268,19972,39066
odda,16,108224,1120,gene63,29304,57120
odda,16,108224,1184,gene222,29716,60384
odda,17,108224,193,gene43,6326,9843
odda,17,108224,382,gene247,11132,19482
odda,17,108224,575,gene46,15920,29325
odda,17,108224,767,gene173,20792,39117
odda,17,108224,1122,gene4,29220,57222
odda,17,108224,1176,gene222,30632,59976
odda,18,108224,194,gene48,6170,9894
odda,18,108224,382,gene103,11296,19482
odda,18,108224,576,gene81,16168,29376
odda,18,108224,771,gene256,20300,39321
odda,18,108224,1123,gene237,28204,57273
odda,18,108224,995,gene222,78384,180540
odda,18,108224,174,gene220,5613,8874
odda,19,108224,203,gene7,6531,10353
odda,19,108224,383,gene245,11088,19533
odda,19,108224,577,gene306,15776,29427
odda,19,108224,772,gene38,21108,39372
odda,19,108224,1125,gene91,28912,57375
odda,19,108224,1155,gene220,30268,58905
odda,20,108224,210,gene89,6554,10710
odda,20,108224,384,gene107,11472,19584
odda,20,108224,578,gene141,16228,29478
odda,20,108224,773,gene277,20396,39423
odda,20,108224,1136,gene288,28420,57936
odda,20,108224,1134,gene220,29964,57834
odda,21,108224,211,gene204,6734,10761
odda,21,108224,390,gene123,11628,19890
odda,21,108224,579,gene159,16116,29529
odda,21,108224,778,gene18,20768,39678
odda,21,108224,1141,gene33,29332,58191
odda,21,108224,1116,gene220,29456,56916
odda,22,108224,230,gene301,7240,11730
odda,22,108224,392,gene58,11656,19992
odda,22,108224,582,gene190,16228,29682
odda,22,108224,780,gene167,21188,39780
odda,22,108224,1153,gene225,28836,58803
odda,22,108224,74,gene220,81476,186303
odda,22,108224,1004,gene322,25720,51204
odda,23,108224,231,gene128,7212,11781
odda,23,108224,393,gene315,11396,20043
odda,23,108224,593,gene278,16112,30243
odda,23,108224,789,gene178,21384,40239
odda,23,108224,1163,gene258,28580,59313
odda,23,108224,1046,gene322,27824,53346
odda,24,108224,232,gene69,7420,11832
odda,24,108224,393,gene97,11304,20043
odda,24,108224,597,gene238,16064,30447
odda,24,108224,796,gene1,21340,40596
