description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,3212680,123,gene172,4048,6273
odda,0,3212680,141,gene171,4547,7191
odda,0,3212680,158,gene42,5208,8058
odda,0,3212680,170,gene93,5398,8670
odda,0,3212680,179,gene12,5697,9129
odda,0,3212680,187,gene5,5978,9537
odda,0,3212680,197,gene161,6220,10047
odda,0,3212680,201,gene18,6448,10251
odda,0,3212680,210,gene117,6569,10710
odda,0,3212680,223,gene133,7020,11373
odda,0,3212680,231,gene141,7463,11781
odda,0,3212680,240,gene218,7376,12240
odda,0,3212680,249,gene28,7651,12699
odda,0,3212680,254,gene148,7776,12954
odda,0,3212680,271,gene193,8084,13821
odda,0,3212680,273,gene213,8327,13923
odda,0,3212680,289,gene189,8736,14739
odda,0,3212680,291,gene97,8952,14841
odda,0,3212680,303,gene234,9068,15453
odda,0,3212680,305,gene194,9271,15555
odda,0,3212680,308,gene22,9358,15708
odda,0,3212680,326,gene105,9704,16626
odda,0,3212680,333,gene140,9996,16983
odda,0,3212680,336,gene285,9736,17136
odda,0,3212680,338,gene56,10160,17238
odda,0,3212680,339,gene156,10112,17289
odda,0,3212680,341,gene53,10316,17391
odda,0,3212680,363,gene7,11072,18513
odda,0,3212680,374,gene27,11076,19074
odda,0,3212680,378,gene15,11352,19278
odda,0,3212680,383,gene212,11064,19533
odda,0,3212680,389,gene245,11192,19839
odda,0,3212680,401,gene186,11800,20451
odda,0,3212680,405,gene147,11848,20655
odda,0,3212680,411,gene101,12144,20961
odda,0,3212680,415,gene79,12364,21165
odda,0,3212680,423,gene44,12239,21573
odda,0,3212680,430,gene23,12568,21930
odda,0,3212680,435,gene146,12712,22185
odda,0,3212680,446,gene145,12888,22746
odda,0,3212680,454,gene4,12892,23154
odda,0,3212680,459,gene131,13248,23409
odda,0,3212680,460,gene73,13416,23460
odda,0,3212680,464,gene82,13356,23664
odda,0,3212680,467,gene291,13036,23817
odda,0,3212680,469,gene26,13224,23919
odda,0,3212680,474,gene24,13587,24174
