number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
16,false,./data/59/59.phy.uniq,midpoint,2 minutes and 28 seconds,./output_scheduling/2015-12-17 10-24-19 data.csv,graphs/data-59 2015-12-17 10-24-19
