number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
64,false,./data/59/59.phy.uniq,midpoint,5 minutes and 34 seconds,./output_scheduling/2015-12-17 10-50-04 data.csv,graphs/data-59 2015-12-17 10-50-04
