number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
8,false,./data/10d/10.phy.uniq,midpoint,2 minutes and 5 seconds,./output_scheduling/2015-12-17 15-44-19 data.csv,graphs/data-10d 2015-12-17 15-44-19
