number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
8,false,./data/128/128.phy.uniq,midpoint,6 minutes and 52 seconds,./output_scheduling/2015-12-17 15-52-28 data.csv,graphs/data-128 2015-12-17 15-52-28
