description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,3,495355,1303,gene41,32244,66453
odda,3,495355,1506,gene80,35316,76806
odda,3,495355,1763,gene22,43204,89913
odda,3,495355,223,gene50,55164,122859
odda,3,495355,1539,gene99,37560,78489
cut,0,495355,172,gene15,5552,8772
cut,0,495355,205,gene2,6640,10455
cut,0,495355,281,gene6,8516,14331
cut,0,495355,320,gene24,9651,16320
cut,0,495355,358,gene28,10628,18258
cut,0,495355,408,gene19,11844,20808
cut,0,495355,507,gene89,13436,25857
cut,0,495355,540,gene77,14320,27540
cut,0,495355,576,gene100,15200,29376
cut,0,495355,579,gene69,15612,29529
cut,0,495355,618,gene74,16304,31518
cut,0,495355,592,gene14,16860,30192
cut,0,495355,627,gene58,17096,31977
cut,0,495355,679,gene51,18040,34629
cut,0,495355,665,gene25,18196,33915
cut,0,495355,752,gene52,19792,38352
cut,0,495355,755,gene33,20788,38505
cut,0,495355,879,gene61,22480,44829
cut,0,495355,930,gene38,24268,47430
cut,0,495355,1065,gene90,26116,54315
cut,0,495355,1105,gene56,28020,56355
cut,0,495355,1256,gene47,31276,64056
cut,0,495355,1506,gene80,35316,76806
cut,0,495355,1564,gene60,38120,79764
cut,0,495355,2230,gene50,51308,113730
cut,1,495355,192,gene42,6260,9792
cut,1,495355,207,gene17,6828,10557
cut,1,495355,287,gene64,8612,14637
cut,1,495355,355,gene95,9916,18105
cut,1,495355,409,gene71,11179,20859
cut,1,495355,428,gene45,12332,21828
cut,1,495355,493,gene40,13512,25143
cut,1,495355,512,gene20,14524,26112
cut,1,495355,529,gene34,15236,26979
cut,1,495355,563,gene5,15724,28713
cut,1,495355,605,gene67,16384,30855
cut,1,495355,602,gene18,16896,30702
cut,1,495355,628,gene31,17280,32028
cut,1,495355,693,gene72,18052,35343
cut,1,495355,668,gene12,18280,34068
cut,1,495355,735,gene37,19968,37485
cut,1,495355,761,gene35,20812,38811
cut,1,495355,927,gene88,23076,47277
cut,1,495355,953,gene54,24276,48603
cut,1,495355,1064,gene66,26936,54264
cut,1,495355,1168,gene57,29192,59568
cut,1,495355,1303,gene41,32244,66453
cut,1,495355,1483,gene43,35560,75633
cut,1,495355,1763,gene22,43204,89913
cut,1,495355,179,gene50,6240,9129
cut,1,495355,1388,gene99,34200,70788
cut,2,495355,161,gene86,5085,8211
cut,2,495355,205,gene1,6456,10455
cut,2,495355,220,gene32,6910,11220
cut,2,495355,307,gene97,8671,15657
cut,2,495355,346,gene63,10076,17646
cut,2,495355,378,gene4,11280,19278
cut,2,495355,457,gene23,12892,23307
cut,2,495355,521,gene84,14015,26571
cut,2,495355,565,gene83,15144,28815
cut,2,495355,556,gene44,15252,28356
cut,2,495355,569,gene10,16052,29019
cut,2,495355,604,gene36,16660,30804
cut,2,495355,605,gene7,16944,30855
cut,2,495355,633,gene27,17796,32283
cut,2,495355,657,gene13,18152,33507
cut,2,495355,721,gene98,18328,36771
cut,2,495355,808,gene94,20304,41208
cut,2,495355,855,gene96,21304,43605
cut,2,495355,866,gene11,23540,44166
cut,2,495355,1013,gene39,25900,51663
cut,2,495355,1067,gene53,27548,54417
cut,2,495355,1192,gene59,29592,60792
cut,2,495355,1391,gene82,32892,70941
cut,2,495355,1593,gene91,37280,81243
cut,2,495355,1880,gene70,44488,95880
cut,2,495355,1099,gene99,29128,56049
cut,3,495355,167,gene8,5334,8517
cut,3,495355,208,gene3,6498,10608
cut,3,495355,241,gene75,7077,12291
cut,3,495355,298,gene9,9155,15198
cut,3,495355,382,gene79,10596,19482
cut,3,495355,424,gene76,11580,21624
cut,3,495355,474,gene85,12899,24174
cut,3,495355,488,gene30,14096,24888
cut,3,495355,550,gene48,15152,28050
cut,3,495355,578,gene49,15528,29478
cut,3,495355,585,gene29,16240,29835
cut,3,495355,659,gene78,16772,33609
cut,3,495355,600,gene21,16960,30600
cut,3,495355,691,gene93,17936,35241
cut,3,495355,682,gene62,18192,34782
cut,3,495355,694,gene16,19168,35394
cut,3,495355,808,gene87,20608,41208
cut,3,495355,862,gene46,21892,43962
cut,3,495355,978,gene92,23860,49878
cut,3,495355,1022,gene65,25992,52122
cut,3,495355,1102,gene68,27580,56202
cut,3,495355,1252,gene81,29868,63852
cut,3,495355,1402,gene55,34348,71502
cut,3,495355,1629,gene73,37728,83079
cut,3,495355,2316,gene26,54648,118116
cut,3,495355,329,gene99,10524,16779
cut_low-src,0,495355,172,gene15,5552,8772
cut_low-src,0,495355,205,gene2,6640,10455
cut_low-src,0,495355,281,gene6,8516,14331
cut_low-src,0,495355,320,gene24,9651,16320
cut_low-src,0,495355,358,gene28,10628,18258
cut_low-src,0,495355,408,gene19,11844,20808
cut_low-src,0,495355,507,gene89,13436,25857
cut_low-src,0,495355,540,gene77,14320,27540
cut_low-src,0,495355,576,gene100,15200,29376
cut_low-src,0,495355,579,gene69,15612,29529
cut_low-src,0,495355,618,gene74,16304,31518
cut_low-src,0,495355,592,gene14,16860,30192
cut_low-src,0,495355,627,gene58,17096,31977
cut_low-src,0,495355,679,gene51,18040,34629
cut_low-src,0,495355,665,gene25,18196,33915
cut_low-src,0,495355,752,gene52,19792,38352
cut_low-src,0,495355,755,gene33,20788,38505
cut_low-src,0,495355,879,gene61,22480,44829
cut_low-src,0,495355,930,gene38,24268,47430
cut_low-src,0,495355,1065,gene90,26116,54315
cut_low-src,0,495355,1105,gene56,28020,56355
cut_low-src,0,495355,1256,gene47,31276,64056
cut_low-src,0,495355,1506,gene80,35316,76806
cut_low-src,0,495355,1564,gene60,38120,79764
cut_low-src,0,495355,2040,gene50,45088,104040
cut_low-src,0,495355,248,gene99,8780,12648
cut_low-src,1,495355,192,gene42,6260,9792
cut_low-src,1,495355,207,gene17,6828,10557
cut_low-src,1,495355,287,gene64,8612,14637
cut_low-src,1,495355,355,gene95,9916,18105
cut_low-src,1,495355,409,gene71,11179,20859
cut_low-src,1,495355,428,gene45,12332,21828
cut_low-src,1,495355,493,gene40,13512,25143
cut_low-src,1,495355,512,gene20,14524,26112
cut_low-src,1,495355,529,gene34,15236,26979
cut_low-src,1,495355,563,gene5,15724,28713
cut_low-src,1,495355,605,gene67,16384,30855
cut_low-src,1,495355,602,gene18,16896,30702
cut_low-src,1,495355,628,gene31,17280,32028
cut_low-src,1,495355,693,gene72,18052,35343
cut_low-src,1,495355,668,gene12,18280,34068
cut_low-src,1,495355,735,gene37,19968,37485
cut_low-src,1,495355,761,gene35,20812,38811
cut_low-src,1,495355,927,gene88,23076,47277
cut_low-src,1,495355,953,gene54,24276,48603
cut_low-src,1,495355,1064,gene66,26936,54264
cut_low-src,1,495355,1168,gene57,29192,59568
cut_low-src,1,495355,1303,gene41,32244,66453
cut_low-src,1,495355,1483,gene43,35560,75633
cut_low-src,1,495355,1763,gene22,43204,89913
cut_low-src,1,495355,369,gene50,11821,18819
cut_low-src,1,495355,1273,gene99,30408,64923
cut_low-src,2,495355,161,gene86,5085,8211
cut_low-src,2,495355,205,gene1,6456,10455
cut_low-src,2,495355,220,gene32,6910,11220
cut_low-src,2,495355,307,gene97,8671,15657
cut_low-src,2,495355,346,gene63,10076,17646
cut_low-src,2,495355,378,gene4,11280,19278
cut_low-src,2,495355,457,gene23,12892,23307
cut_low-src,2,495355,521,gene84,14015,26571
cut_low-src,2,495355,565,gene83,15144,28815
cut_low-src,2,495355,556,gene44,15252,28356
cut_low-src,2,495355,569,gene10,16052,29019
cut_low-src,2,495355,604,gene36,16660,30804
cut_low-src,2,495355,605,gene7,16944,30855
cut_low-src,2,495355,633,gene27,17796,32283
cut_low-src,2,495355,657,gene13,18152,33507
cut_low-src,2,495355,721,gene98,18328,36771
cut_low-src,2,495355,808,gene94,20304,41208
cut_low-src,2,495355,855,gene96,21304,43605
cut_low-src,2,495355,866,gene11,23540,44166
cut_low-src,2,495355,1013,gene39,25900,51663
cut_low-src,2,495355,1067,gene53,27548,54417
cut_low-src,2,495355,1192,gene59,29592,60792
cut_low-src,2,495355,1391,gene82,32892,70941
cut_low-src,2,495355,1593,gene91,37280,81243
cut_low-src,2,495355,1880,gene70,44488,95880
cut_low-src,2,495355,1015,gene99,25964,51765
cut_low-src,3,495355,167,gene8,5334,8517
cut_low-src,3,495355,208,gene3,6498,10608
cut_low-src,3,495355,241,gene75,7077,12291
cut_low-src,3,495355,298,gene9,9155,15198
cut_low-src,3,495355,382,gene79,10596,19482
cut_low-src,3,495355,424,gene76,11580,21624
cut_low-src,3,495355,474,gene85,12899,24174
cut_low-src,3,495355,488,gene30,14096,24888
cut_low-src,3,495355,550,gene48,15152,28050
cut_low-src,3,495355,578,gene49,15528,29478
cut_low-src,3,495355,585,gene29,16240,29835
cut_low-src,3,495355,659,gene78,16772,33609
cut_low-src,3,495355,600,gene21,16960,30600
cut_low-src,3,495355,691,gene93,17936,35241
cut_low-src,3,495355,682,gene62,18192,34782
cut_low-src,3,495355,694,gene16,19168,35394
cut_low-src,3,495355,808,gene87,20608,41208
cut_low-src,3,495355,862,gene46,21892,43962
cut_low-src,3,495355,978,gene92,23860,49878
cut_low-src,3,495355,1022,gene65,25992,52122
cut_low-src,3,495355,1102,gene68,27580,56202
cut_low-src,3,495355,1252,gene81,29868,63852
cut_low-src,3,495355,1402,gene55,34348,71502
cut_low-src,3,495355,1629,gene73,37728,83079
cut_low-src,3,495355,2316,gene26,54648,118116
cut_low-src,3,495355,280,gene99,8824,14280
cut_low-src_red-max,0,495355,172,gene15,5552,8772
cut_low-src_red-max,0,495355,205,gene2,6640,10455
cut_low-src_red-max,0,495355,281,gene6,8516,14331
cut_low-src_red-max,0,495355,320,gene24,9651,16320
cut_low-src_red-max,0,495355,358,gene28,10628,18258
cut_low-src_red-max,0,495355,408,gene19,11844,20808
cut_low-src_red-max,0,495355,507,gene89,13436,25857
cut_low-src_red-max,0,495355,540,gene77,14320,27540
cut_low-src_red-max,0,495355,576,gene100,15200,29376
cut_low-src_red-max,0,495355,579,gene69,15612,29529
cut_low-src_red-max,0,495355,618,gene74,16304,31518
cut_low-src_red-max,0,495355,592,gene14,16860,30192
cut_low-src_red-max,0,495355,627,gene58,17096,31977
cut_low-src_red-max,0,495355,679,gene51,18040,34629
cut_low-src_red-max,0,495355,665,gene25,18196,33915
cut_low-src_red-max,0,495355,752,gene52,19792,38352
cut_low-src_red-max,0,495355,755,gene33,20788,38505
cut_low-src_red-max,0,495355,879,gene61,22480,44829
cut_low-src_red-max,0,495355,930,gene38,24268,47430
cut_low-src_red-max,0,495355,1065,gene90,26116,54315
cut_low-src_red-max,0,495355,1105,gene56,28020,56355
cut_low-src_red-max,0,495355,1256,gene47,31276,64056
cut_low-src_red-max,0,495355,1506,gene80,35316,76806
cut_low-src_red-max,0,495355,1564,gene60,38120,79764
cut_low-src_red-max,0,495355,2039,gene50,45032,103989
cut_low-src_red-max,0,495355,262,gene99,9244,13362
cut_low-src_red-max,1,495355,192,gene42,6260,9792
cut_low-src_red-max,1,495355,207,gene17,6828,10557
cut_low-src_red-max,1,495355,287,gene64,8612,14637
cut_low-src_red-max,1,495355,355,gene95,9916,18105
cut_low-src_red-max,1,495355,409,gene71,11179,20859
cut_low-src_red-max,1,495355,428,gene45,12332,21828
cut_low-src_red-max,1,495355,493,gene40,13512,25143
cut_low-src_red-max,1,495355,512,gene20,14524,26112
cut_low-src_red-max,1,495355,529,gene34,15236,26979
cut_low-src_red-max,1,495355,563,gene5,15724,28713
cut_low-src_red-max,1,495355,605,gene67,16384,30855
cut_low-src_red-max,1,495355,602,gene18,16896,30702
cut_low-src_red-max,1,495355,628,gene31,17280,32028
cut_low-src_red-max,1,495355,693,gene72,18052,35343
cut_low-src_red-max,1,495355,668,gene12,18280,34068
cut_low-src_red-max,1,495355,735,gene37,19968,37485
cut_low-src_red-max,1,495355,761,gene35,20812,38811
cut_low-src_red-max,1,495355,927,gene88,23076,47277
cut_low-src_red-max,1,495355,953,gene54,24276,48603
cut_low-src_red-max,1,495355,1064,gene66,26936,54264
cut_low-src_red-max,1,495355,1168,gene57,29192,59568
cut_low-src_red-max,1,495355,1303,gene41,32244,66453
cut_low-src_red-max,1,495355,1483,gene43,35560,75633
cut_low-src_red-max,1,495355,1763,gene22,43204,89913
cut_low-src_red-max,1,495355,370,gene50,11862,18870
cut_low-src_red-max,1,495355,1268,gene99,30236,64668
cut_low-src_red-max,2,495355,161,gene86,5085,8211
cut_low-src_red-max,2,495355,205,gene1,6456,10455
cut_low-src_red-max,2,495355,220,gene32,6910,11220
cut_low-src_red-max,2,495355,307,gene97,8671,15657
cut_low-src_red-max,2,495355,346,gene63,10076,17646
cut_low-src_red-max,2,495355,378,gene4,11280,19278
cut_low-src_red-max,2,495355,457,gene23,12892,23307
cut_low-src_red-max,2,495355,521,gene84,14015,26571
cut_low-src_red-max,2,495355,565,gene83,15144,28815
cut_low-src_red-max,2,495355,556,gene44,15252,28356
cut_low-src_red-max,2,495355,569,gene10,16052,29019
cut_low-src_red-max,2,495355,604,gene36,16660,30804
cut_low-src_red-max,2,495355,605,gene7,16944,30855
cut_low-src_red-max,2,495355,633,gene27,17796,32283
cut_low-src_red-max,2,495355,657,gene13,18152,33507
cut_low-src_red-max,2,495355,721,gene98,18328,36771
cut_low-src_red-max,2,495355,808,gene94,20304,41208
cut_low-src_red-max,2,495355,855,gene96,21304,43605
cut_low-src_red-max,2,495355,866,gene11,23540,44166
cut_low-src_red-max,2,495355,1013,gene39,25900,51663
cut_low-src_red-max,2,495355,1067,gene53,27548,54417
cut_low-src_red-max,2,495355,1192,gene59,29592,60792
cut_low-src_red-max,2,495355,1391,gene82,32892,70941
cut_low-src_red-max,2,495355,1593,gene91,37280,81243
cut_low-src_red-max,2,495355,1880,gene70,44488,95880
cut_low-src_red-max,2,495355,1010,gene99,25804,51510
cut_low-src_red-max,3,495355,167,gene8,5334,8517
cut_low-src_red-max,3,495355,208,gene3,6498,10608
cut_low-src_red-max,3,495355,241,gene75,7077,12291
cut_low-src_red-max,3,495355,298,gene9,9155,15198
cut_low-src_red-max,3,495355,382,gene79,10596,19482
cut_low-src_red-max,3,495355,424,gene76,11580,21624
cut_low-src_red-max,3,495355,474,gene85,12899,24174
cut_low-src_red-max,3,495355,488,gene30,14096,24888
cut_low-src_red-max,3,495355,550,gene48,15152,28050
cut_low-src_red-max,3,495355,578,gene49,15528,29478
cut_low-src_red-max,3,495355,585,gene29,16240,29835
cut_low-src_red-max,3,495355,659,gene78,16772,33609
cut_low-src_red-max,3,495355,600,gene21,16960,30600
cut_low-src_red-max,3,495355,691,gene93,17936,35241
cut_low-src_red-max,3,495355,682,gene62,18192,34782
cut_low-src_red-max,3,495355,694,gene16,19168,35394
cut_low-src_red-max,3,495355,808,gene87,20608,41208
cut_low-src_red-max,3,495355,862,gene46,21892,43962
cut_low-src_red-max,3,495355,978,gene92,23860,49878
cut_low-src_red-max,3,495355,1022,gene65,25992,52122
cut_low-src_red-max,3,495355,1102,gene68,27580,56202
cut_low-src_red-max,3,495355,1252,gene81,29868,63852
cut_low-src_red-max,3,495355,1402,gene55,34348,71502
cut_low-src_red-max,3,495355,1629,gene73,37728,83079
cut_low-src_red-max,3,495355,2316,gene26,54648,118116
cut_low-src_red-max,3,495355,276,gene99,8667,14076
cut_red-max,0,495355,172,gene15,5552,8772
cut_red-max,0,495355,205,gene2,6640,10455
cut_red-max,0,495355,281,gene6,8516,14331
cut_red-max,0,495355,320,gene24,9651,16320
cut_red-max,0,495355,358,gene28,10628,18258
cut_red-max,0,495355,408,gene19,11844,20808
cut_red-max,0,495355,507,gene89,13436,25857
cut_red-max,0,495355,540,gene77,14320,27540
cut_red-max,0,495355,576,gene100,15200,29376
cut_red-max,0,495355,579,gene69,15612,29529
cut_red-max,0,495355,618,gene74,16304,31518
cut_red-max,0,495355,592,gene14,16860,30192
cut_red-max,0,495355,627,gene58,17096,31977
cut_red-max,0,495355,679,gene51,18040,34629
cut_red-max,0,495355,665,gene25,18196,33915
cut_red-max,0,495355,752,gene52,19792,38352
cut_red-max,0,495355,755,gene33,20788,38505
cut_red-max,0,495355,879,gene61,22480,44829
cut_red-max,0,495355,930,gene38,24268,47430
cut_red-max,0,495355,1065,gene90,26116,54315
cut_red-max,0,495355,1105,gene56,28020,56355
cut_red-max,0,495355,1256,gene47,31276,64056
cut_red-max,0,495355,1506,gene80,35316,76806
cut_red-max,0,495355,1564,gene60,38120,79764
cut_red-max,0,495355,2230,gene50,51308,113730
cut_red-max,1,495355,192,gene42,6260,9792
cut_red-max,1,495355,207,gene17,6828,10557
cut_red-max,1,495355,287,gene64,8612,14637
cut_red-max,1,495355,355,gene95,9916,18105
cut_red-max,1,495355,409,gene71,11179,20859
cut_red-max,1,495355,428,gene45,12332,21828
cut_red-max,1,495355,493,gene40,13512,25143
cut_red-max,1,495355,512,gene20,14524,26112
cut_red-max,1,495355,529,gene34,15236,26979
cut_red-max,1,495355,563,gene5,15724,28713
cut_red-max,1,495355,605,gene67,16384,30855
cut_red-max,1,495355,602,gene18,16896,30702
cut_red-max,1,495355,628,gene31,17280,32028
cut_red-max,1,495355,693,gene72,18052,35343
cut_red-max,1,495355,668,gene12,18280,34068
cut_red-max,1,495355,735,gene37,19968,37485
cut_red-max,1,495355,761,gene35,20812,38811
cut_red-max,1,495355,927,gene88,23076,47277
cut_red-max,1,495355,953,gene54,24276,48603
cut_red-max,1,495355,1064,gene66,26936,54264
cut_red-max,1,495355,1168,gene57,29192,59568
cut_red-max,1,495355,1303,gene41,32244,66453
cut_red-max,1,495355,1483,gene43,35560,75633
cut_red-max,1,495355,1763,gene22,43204,89913
cut_red-max,1,495355,179,gene50,6240,9129
cut_red-max,1,495355,1451,gene99,35788,74001
cut_red-max,2,495355,161,gene86,5085,8211
cut_red-max,2,495355,205,gene1,6456,10455
cut_red-max,2,495355,220,gene32,6910,11220
cut_red-max,2,495355,307,gene97,8671,15657
cut_red-max,2,495355,346,gene63,10076,17646
cut_red-max,2,495355,378,gene4,11280,19278
cut_red-max,2,495355,457,gene23,12892,23307
cut_red-max,2,495355,521,gene84,14015,26571
cut_red-max,2,495355,565,gene83,15144,28815
cut_red-max,2,495355,556,gene44,15252,28356
cut_red-max,2,495355,569,gene10,16052,29019
cut_red-max,2,495355,604,gene36,16660,30804
cut_red-max,2,495355,605,gene7,16944,30855
cut_red-max,2,495355,633,gene27,17796,32283
cut_red-max,2,495355,657,gene13,18152,33507
cut_red-max,2,495355,721,gene98,18328,36771
cut_red-max,2,495355,808,gene94,20304,41208
cut_red-max,2,495355,855,gene96,21304,43605
cut_red-max,2,495355,866,gene11,23540,44166
cut_red-max,2,495355,1013,gene39,25900,51663
cut_red-max,2,495355,1067,gene53,27548,54417
cut_red-max,2,495355,1192,gene59,29592,60792
cut_red-max,2,495355,1391,gene82,32892,70941
cut_red-max,2,495355,1593,gene91,37280,81243
cut_red-max,2,495355,1880,gene70,44488,95880
cut_red-max,2,495355,1044,gene99,27340,53244
cut_red-max,3,495355,167,gene8,5334,8517
cut_red-max,3,495355,208,gene3,6498,10608
cut_red-max,3,495355,241,gene75,7077,12291
cut_red-max,3,495355,298,gene9,9155,15198
cut_red-max,3,495355,382,gene79,10596,19482
cut_red-max,3,495355,424,gene76,11580,21624
cut_red-max,3,495355,474,gene85,12899,24174
cut_red-max,3,495355,488,gene30,14096,24888
cut_red-max,3,495355,550,gene48,15152,28050
cut_red-max,3,495355,578,gene49,15528,29478
cut_red-max,3,495355,585,gene29,16240,29835
cut_red-max,3,495355,659,gene78,16772,33609
cut_red-max,3,495355,600,gene21,16960,30600
cut_red-max,3,495355,691,gene93,17936,35241
cut_red-max,3,495355,682,gene62,18192,34782
cut_red-max,3,495355,694,gene16,19168,35394
cut_red-max,3,495355,808,gene87,20608,41208
cut_red-max,3,495355,862,gene46,21892,43962
cut_red-max,3,495355,978,gene92,23860,49878
cut_red-max,3,495355,1022,gene65,25992,52122
cut_red-max,3,495355,1102,gene68,27580,56202
cut_red-max,3,495355,1252,gene81,29868,63852
cut_red-max,3,495355,1402,gene55,34348,71502
cut_red-max,3,495355,1629,gene73,37728,83079
cut_red-max,3,495355,2316,gene26,54648,118116
cut_red-max,3,495355,321,gene99,10212,16371
cut_adj-lmt,0,495355,172,gene15,5552,8772
cut_adj-lmt,0,495355,205,gene2,6640,10455
cut_adj-lmt,0,495355,281,gene6,8516,14331
cut_adj-lmt,0,495355,320,gene24,9651,16320
cut_adj-lmt,0,495355,358,gene28,10628,18258
cut_adj-lmt,0,495355,408,gene19,11844,20808
cut_adj-lmt,0,495355,507,gene89,13436,25857
cut_adj-lmt,0,495355,540,gene77,14320,27540
cut_adj-lmt,0,495355,576,gene100,15200,29376
cut_adj-lmt,0,495355,579,gene69,15612,29529
cut_adj-lmt,0,495355,618,gene74,16304,31518
cut_adj-lmt,0,495355,592,gene14,16860,30192
cut_adj-lmt,0,495355,627,gene58,17096,31977
cut_adj-lmt,0,495355,679,gene51,18040,34629
cut_adj-lmt,0,495355,665,gene25,18196,33915
cut_adj-lmt,0,495355,752,gene52,19792,38352
cut_adj-lmt,0,495355,755,gene33,20788,38505
cut_adj-lmt,0,495355,879,gene61,22480,44829
cut_adj-lmt,0,495355,930,gene38,24268,47430
cut_adj-lmt,0,495355,1065,gene90,26116,54315
cut_adj-lmt,0,495355,1105,gene56,28020,56355
cut_adj-lmt,0,495355,1256,gene47,31276,64056
cut_adj-lmt,0,495355,1506,gene80,35316,76806
cut_adj-lmt,0,495355,1564,gene60,38120,79764
cut_adj-lmt,0,495355,2376,gene50,54444,121176
cut_adj-lmt,1,495355,192,gene42,6260,9792
cut_adj-lmt,1,495355,207,gene17,6828,10557
cut_adj-lmt,1,495355,287,gene64,8612,14637
cut_adj-lmt,1,495355,355,gene95,9916,18105
cut_adj-lmt,1,495355,409,gene71,11179,20859
cut_adj-lmt,1,495355,428,gene45,12332,21828
cut_adj-lmt,1,495355,493,gene40,13512,25143
cut_adj-lmt,1,495355,512,gene20,14524,26112
cut_adj-lmt,1,495355,529,gene34,15236,26979
cut_adj-lmt,1,495355,563,gene5,15724,28713
cut_adj-lmt,1,495355,605,gene67,16384,30855
cut_adj-lmt,1,495355,602,gene18,16896,30702
cut_adj-lmt,1,495355,628,gene31,17280,32028
cut_adj-lmt,1,495355,693,gene72,18052,35343
cut_adj-lmt,1,495355,668,gene12,18280,34068
cut_adj-lmt,1,495355,735,gene37,19968,37485
cut_adj-lmt,1,495355,761,gene35,20812,38811
cut_adj-lmt,1,495355,927,gene88,23076,47277
cut_adj-lmt,1,495355,953,gene54,24276,48603
cut_adj-lmt,1,495355,1064,gene66,26936,54264
cut_adj-lmt,1,495355,1168,gene57,29192,59568
cut_adj-lmt,1,495355,1303,gene41,32244,66453
cut_adj-lmt,1,495355,1483,gene43,35560,75633
cut_adj-lmt,1,495355,1763,gene22,43204,89913
cut_adj-lmt,1,495355,33,gene50,1414,1683
cut_adj-lmt,1,495355,1700,gene99,40816,86700
cut_adj-lmt,2,495355,161,gene86,5085,8211
cut_adj-lmt,2,495355,205,gene1,6456,10455
cut_adj-lmt,2,495355,220,gene32,6910,11220
cut_adj-lmt,2,495355,307,gene97,8671,15657
cut_adj-lmt,2,495355,346,gene63,10076,17646
cut_adj-lmt,2,495355,378,gene4,11280,19278
cut_adj-lmt,2,495355,457,gene23,12892,23307
cut_adj-lmt,2,495355,521,gene84,14015,26571
cut_adj-lmt,2,495355,565,gene83,15144,28815
cut_adj-lmt,2,495355,556,gene44,15252,28356
cut_adj-lmt,2,495355,569,gene10,16052,29019
cut_adj-lmt,2,495355,604,gene36,16660,30804
cut_adj-lmt,2,495355,605,gene7,16944,30855
cut_adj-lmt,2,495355,633,gene27,17796,32283
cut_adj-lmt,2,495355,657,gene13,18152,33507
