description,bin,lower_bound,sites,partition,op_optimized,op_maximum
cut,0,2158920,815,COX1,264821,741650
cut,0,2158920,2711,BRCA1,285527,2467010
cut,0,2158920,977,ND5,307123,889070
cut,1,2158920,74,ZFX,11857,67340
cut,1,2158920,239,RAG2,27044,217490
cut,1,2158920,215,ADORA3,31290,195650
cut,1,2158920,253,TYR,32661,230230
cut,1,2158920,383,CNR1,47707,348530
cut,1,2158920,463,EDG1,49413,421330
cut,1,2158920,457,ATP7A,51856,415870
cut,1,2158920,436,RAG1,54399,396760
cut,1,2158920,234,ND4L,89462,212940
cut,1,2158920,1095,APOB,118362,996450
cut,1,2158920,571,12S_rRNA,142511,519610
cut,1,2158920,467,COX2,160122,424970
cut,1,2158920,484,COX3,176851,440440
cut,1,2158920,669,ND1,205835,608790
cut,1,2158920,770,Cytb,255506,700700
cut,1,2158920,865,ND2,270380,787150
cut,1,2158920,1016,ND4,318708,924560
cut,1,2158920,416,ND5,156254,378560
cut_low-src,0,2158920,149,BMI,18157,135590
cut_low-src,0,2158920,224,PNOC,27722,203840
cut_low-src,0,2158920,230,BDNF,31611,209300
cut_low-src,0,2158920,323,CREM,39995,293930
cut_low-src,0,2158920,348,PLCB4,47952,316680
cut_low-src,0,2158920,408,ADRB2,49423,371280
cut_low-src,0,2158920,474,APP,52673,431340
cut_low-src,0,2158920,190,ATP8,74261,172900
cut_low-src,0,2158920,265,ND3,102305,241150
cut_low-src,0,2158920,931,IRBP,136776,847210
cut_low-src,0,2158920,467,ND6,144902,424970
cut_low-src,0,2158920,498,ATP6,171861,453180
cut_low-src,0,2158920,809,16S_rRNA,192099,736190
cut_low-src,0,2158920,940,tRNAs,211898,855400
cut_low-src,0,2158920,815,COX1,264821,741650
cut_low-src,0,2158920,2711,BRCA1,285527,2467010
cut_low-src,0,2158920,1026,ND5,326760,933660
cut_low-src,1,2158920,74,ZFX,11857,67340
cut_low-src,1,2158920,239,RAG2,27044,217490
cut_low-src,1,2158920,215,ADORA3,31290,195650
cut_low-src,1,2158920,253,TYR,32661,230230
cut_low-src,1,2158920,383,CNR1,47707,348530
cut_low-src,1,2158920,463,EDG1,49413,421330
cut_low-src,1,2158920,457,ATP7A,51856,415870
cut_low-src,1,2158920,436,RAG1,54399,396760
cut_low-src,1,2158920,234,ND4L,89462,212940
cut_low-src,1,2158920,1095,APOB,118362,996450
cut_low-src,1,2158920,571,12S_rRNA,142511,519610
cut_low-src,1,2158920,467,COX2,160122,424970
cut_low-src,1,2158920,484,COX3,176851,440440
cut_low-src,1,2158920,669,ND1,205835,608790
cut_low-src,1,2158920,770,Cytb,255506,700700
cut_low-src,1,2158920,865,ND2,270380,787150
cut_low-src,1,2158920,1016,ND4,318708,924560
cut_low-src,1,2158920,367,ND5,131209,333970
cut_low-src_red-max,0,2158920,149,BMI,18157,135590
cut_low-src_red-max,0,2158920,224,PNOC,27722,203840
cut_low-src_red-max,0,2158920,230,BDNF,31611,209300
cut_low-src_red-max,0,2158920,323,CREM,39995,293930
cut_low-src_red-max,0,2158920,348,PLCB4,47952,316680
cut_low-src_red-max,0,2158920,408,ADRB2,49423,371280
cut_low-src_red-max,0,2158920,474,APP,52673,431340
cut_low-src_red-max,0,2158920,190,ATP8,74261,172900
cut_low-src_red-max,0,2158920,265,ND3,102305,241150
cut_low-src_red-max,0,2158920,931,IRBP,136776,847210
cut_low-src_red-max,0,2158920,467,ND6,144902,424970
cut_low-src_red-max,0,2158920,498,ATP6,171861,453180
cut_low-src_red-max,0,2158920,809,16S_rRNA,192099,736190
cut_low-src_red-max,0,2158920,940,tRNAs,211898,855400
cut_low-src_red-max,0,2158920,815,COX1,264821,741650
cut_low-src_red-max,0,2158920,2711,BRCA1,285527,2467010
cut_low-src_red-max,0,2158920,1023,ND5,325238,930930
cut_low-src_red-max,1,2158920,74,ZFX,11857,67340
cut_low-src_red-max,1,2158920,239,RAG2,27044,217490
cut_low-src_red-max,1,2158920,215,ADORA3,31290,195650
cut_low-src_red-max,1,2158920,253,TYR,32661,230230
cut_low-src_red-max,1,2158920,383,CNR1,47707,348530
cut_low-src_red-max,1,2158920,463,EDG1,49413,421330
cut_low-src_red-max,1,2158920,457,ATP7A,51856,415870
cut_low-src_red-max,1,2158920,436,RAG1,54399,396760
cut_low-src_red-max,1,2158920,234,ND4L,89462,212940
cut_low-src_red-max,1,2158920,1095,APOB,118362,996450
cut_low-src_red-max,1,2158920,571,12S_rRNA,142511,519610
cut_low-src_red-max,1,2158920,467,COX2,160122,424970
cut_low-src_red-max,1,2158920,484,COX3,176851,440440
cut_low-src_red-max,1,2158920,669,ND1,205835,608790
cut_low-src_red-max,1,2158920,770,Cytb,255506,700700
cut_low-src_red-max,1,2158920,865,ND2,270380,787150
cut_low-src_red-max,1,2158920,1016,ND4,318708,924560
cut_low-src_red-max,1,2158920,370,ND5,132903,336700
cut_red-max,0,2158920,149,BMI,18157,135590
cut_red-max,0,2158920,224,PNOC,27722,203840
cut_red-max,0,2158920,230,BDNF,31611,209300
cut_red-max,0,2158920,323,CREM,39995,293930
cut_red-max,0,2158920,348,PLCB4,47952,316680
cut_red-max,0,2158920,408,ADRB2,49423,371280
cut_red-max,0,2158920,474,APP,52673,431340
cut_red-max,0,2158920,190,ATP8,74261,172900
cut_red-max,0,2158920,265,ND3,102305,241150
cut_red-max,0,2158920,931,IRBP,136776,847210
cut_red-max,0,2158920,467,ND6,144902,424970
cut_red-max,0,2158920,498,ATP6,171861,453180
cut_red-max,0,2158920,809,16S_rRNA,192099,736190
cut_red-max,0,2158920,940,tRNAs,211898,855400
cut_red-max,0,2158920,815,COX1,264821,741650
cut_red-max,0,2158920,2711,BRCA1,285527,2467010
cut_red-max,0,2158920,1011,ND5,321976,920010
cut_red-max,1,2158920,74,ZFX,11857,67340
cut_red-max,1,2158920,239,RAG2,27044,217490
cut_red-max,1,2158920,215,ADORA3,31290,195650
cut_red-max,1,2158920,253,TYR,32661,230230
cut_red-max,1,2158920,383,CNR1,47707,348530
cut_red-max,1,2158920,463,EDG1,49413,421330
cut_red-max,1,2158920,457,ATP7A,51856,415870
cut_red-max,1,2158920,436,RAG1,54399,396760
cut_red-max,1,2158920,234,ND4L,89462,212940
cut_red-max,1,2158920,1095,APOB,118362,996450
cut_red-max,1,2158920,571,12S_rRNA,142511,519610
cut_red-max,1,2158920,467,COX2,160122,424970
cut_red-max,1,2158920,484,COX3,176851,440440
cut_red-max,1,2158920,669,ND1,205835,608790
cut_red-max,1,2158920,770,Cytb,255506,700700
cut_red-max,1,2158920,865,ND2,270380,787150
cut_red-max,1,2158920,1016,ND4,318708,924560
cut_red-max,1,2158920,382,ND5,139080,347620
cut_adj-lmt,0,2158920,149,BMI,18157,135590
cut_adj-lmt,0,2158920,224,PNOC,27722,203840
cut_adj-lmt,0,2158920,230,BDNF,31611,209300
cut_adj-lmt,0,2158920,323,CREM,39995,293930
cut_adj-lmt,0,2158920,348,PLCB4,47952,316680
cut_adj-lmt,0,2158920,408,ADRB2,49423,371280
cut_adj-lmt,0,2158920,474,APP,52673,431340
cut_adj-lmt,0,2158920,190,ATP8,74261,172900
cut_adj-lmt,0,2158920,265,ND3,102305,241150
cut_adj-lmt,0,2158920,931,IRBP,136776,847210
cut_adj-lmt,0,2158920,467,ND6,144902,424970
cut_adj-lmt,0,2158920,498,ATP6,171861,453180
cut_adj-lmt,0,2158920,809,16S_rRNA,192099,736190
cut_adj-lmt,0,2158920,940,tRNAs,211898,855400
cut_adj-lmt,0,2158920,815,COX1,264821,741650
cut_adj-lmt,0,2158920,2711,BRCA1,285527,2467010
cut_adj-lmt,0,2158920,1050,ND5,327780,955500
cut_adj-lmt,1,2158920,74,ZFX,11857,67340
cut_adj-lmt,1,2158920,239,RAG2,27044,217490
cut_adj-lmt,1,2158920,215,ADORA3,31290,195650
cut_adj-lmt,1,2158920,253,TYR,32661,230230
cut_adj-lmt,1,2158920,383,CNR1,47707,348530
cut_adj-lmt,1,2158920,463,EDG1,49413,421330
cut_adj-lmt,1,2158920,457,ATP7A,51856,415870
cut_adj-lmt,1,2158920,436,RAG1,54399,396760
cut_adj-lmt,1,2158920,234,ND4L,89462,212940
cut_adj-lmt,1,2158920,1095,APOB,118362,996450
cut_adj-lmt,1,2158920,571,12S_rRNA,142511,519610
cut_adj-lmt,1,2158920,467,COX2,160122,424970
cut_adj-lmt,1,2158920,484,COX3,176851,440440
cut_adj-lmt,1,2158920,669,ND1,205835,608790
cut_adj-lmt,1,2158920,770,Cytb,255506,700700
cut_adj-lmt,1,2158920,865,ND2,270380,787150
cut_adj-lmt,1,2158920,1016,ND4,318708,924560
cut_adj-lmt,1,2158920,343,ND5,133014,312130
cut_adj-lmt_low-src,0,2158920,149,BMI,18157,135590
cut_adj-lmt_low-src,0,2158920,224,PNOC,27722,203840
cut_adj-lmt_low-src,0,2158920,230,BDNF,31611,209300
cut_adj-lmt_low-src,0,2158920,323,CREM,39995,293930
cut_adj-lmt_low-src,0,2158920,348,PLCB4,47952,316680
cut_adj-lmt_low-src,0,2158920,408,ADRB2,49423,371280
cut_adj-lmt_low-src,0,2158920,474,APP,52673,431340
cut_adj-lmt_low-src,0,2158920,190,ATP8,74261,172900
cut_adj-lmt_low-src,0,2158920,265,ND3,102305,241150
cut_adj-lmt_low-src,0,2158920,931,IRBP,136776,847210
cut_adj-lmt_low-src,0,2158920,467,ND6,144902,424970
cut_adj-lmt_low-src,0,2158920,498,ATP6,171861,453180
cut_adj-lmt_low-src,0,2158920,809,16S_rRNA,192099,736190
cut_adj-lmt_low-src,0,2158920,940,tRNAs,211898,855400
cut_adj-lmt_low-src,0,2158920,815,COX1,264821,741650
cut_adj-lmt_low-src,0,2158920,2711,BRCA1,285527,2467010
cut_adj-lmt_low-src,0,2158920,1047,ND5,326712,952770
cut_adj-lmt_low-src,1,2158920,74,ZFX,11857,67340
cut_adj-lmt_low-src,1,2158920,239,RAG2,27044,217490
cut_adj-lmt_low-src,1,2158920,215,ADORA3,31290,195650
cut_adj-lmt_low-src,1,2158920,253,TYR,32661,230230
cut_adj-lmt_low-src,1,2158920,383,CNR1,47707,348530
cut_adj-lmt_low-src,1,2158920,463,EDG1,49413,421330
cut_adj-lmt_low-src,1,2158920,457,ATP7A,51856,415870
cut_adj-lmt_low-src,1,2158920,436,RAG1,54399,396760
cut_adj-lmt_low-src,1,2158920,234,ND4L,89462,212940
cut_adj-lmt_low-src,1,2158920,1095,APOB,118362,996450
cut_adj-lmt_low-src,1,2158920,571,12S_rRNA,142511,519610
cut_adj-lmt_low-src,1,2158920,467,COX2,160122,424970
cut_adj-lmt_low-src,1,2158920,484,COX3,176851,440440
cut_adj-lmt_low-src,1,2158920,669,ND1,205835,608790
cut_adj-lmt_low-src,1,2158920,770,Cytb,255506,700700
cut_adj-lmt_low-src,1,2158920,865,ND2,270380,787150
cut_adj-lmt_low-src,1,2158920,1016,ND4,318708,924560
cut_adj-lmt_low-src,1,2158920,346,ND5,132864,314860
cut_adj-lmt_low-src_red-max,0,2158920,149,BMI,18157,135590
cut_adj-lmt_low-src_red-max,0,2158920,224,PNOC,27722,203840
cut_adj-lmt_low-src_red-max,0,2158920,230,BDNF,31611,209300
cut_adj-lmt_low-src_red-max,0,2158920,323,CREM,39995,293930
cut_adj-lmt_low-src_red-max,0,2158920,348,PLCB4,47952,316680
cut_adj-lmt_low-src_red-max,0,2158920,408,ADRB2,49423,371280
cut_adj-lmt_low-src_red-max,0,2158920,474,APP,52673,431340
cut_adj-lmt_low-src_red-max,0,2158920,190,ATP8,74261,172900
cut_adj-lmt_low-src_red-max,0,2158920,265,ND3,102305,241150
cut_adj-lmt_low-src_red-max,0,2158920,931,IRBP,136776,847210
cut_adj-lmt_low-src_red-max,0,2158920,467,ND6,144902,424970
cut_adj-lmt_low-src_red-max,0,2158920,498,ATP6,171861,453180
cut_adj-lmt_low-src_red-max,0,2158920,809,16S_rRNA,192099,736190
cut_adj-lmt_low-src_red-max,0,2158920,940,tRNAs,211898,855400
cut_adj-lmt_low-src_red-max,0,2158920,815,COX1,264821,741650
cut_adj-lmt_low-src_red-max,0,2158920,2711,BRCA1,285527,2467010
cut_adj-lmt_low-src_red-max,0,2158920,1046,ND5,326223,951860
cut_adj-lmt_low-src_red-max,1,2158920,74,ZFX,11857,67340
cut_adj-lmt_low-src_red-max,1,2158920,239,RAG2,27044,217490
cut_adj-lmt_low-src_red-max,1,2158920,215,ADORA3,31290,195650
cut_adj-lmt_low-src_red-max,1,2158920,253,TYR,32661,230230
cut_adj-lmt_low-src_red-max,1,2158920,383,CNR1,47707,348530
cut_adj-lmt_low-src_red-max,1,2158920,463,EDG1,49413,421330
cut_adj-lmt_low-src_red-max,1,2158920,457,ATP7A,51856,415870
cut_adj-lmt_low-src_red-max,1,2158920,436,RAG1,54399,396760
cut_adj-lmt_low-src_red-max,1,2158920,234,ND4L,89462,212940
cut_adj-lmt_low-src_red-max,1,2158920,1095,APOB,118362,996450
cut_adj-lmt_low-src_red-max,1,2158920,571,12S_rRNA,142511,519610
cut_adj-lmt_low-src_red-max,1,2158920,467,COX2,160122,424970
cut_adj-lmt_low-src_red-max,1,2158920,484,COX3,176851,440440
cut_adj-lmt_low-src_red-max,1,2158920,669,ND1,205835,608790
cut_adj-lmt_low-src_red-max,1,2158920,770,Cytb,255506,700700
cut_adj-lmt_low-src_red-max,1,2158920,865,ND2,270380,787150
cut_adj-lmt_low-src_red-max,1,2158920,1016,ND4,318708,924560
cut_adj-lmt_low-src_red-max,1,2158920,347,ND5,133417,315770
cut_adj-lmt_red-max,0,2158920,149,BMI,18157,135590
cut_adj-lmt_red-max,0,2158920,224,PNOC,27722,203840
cut_adj-lmt_red-max,0,2158920,230,BDNF,31611,209300
cut_adj-lmt_red-max,0,2158920,323,CREM,39995,293930
cut_adj-lmt_red-max,0,2158920,348,PLCB4,47952,316680
cut_adj-lmt_red-max,0,2158920,408,ADRB2,49423,371280
cut_adj-lmt_red-max,0,2158920,474,APP,52673,431340
cut_adj-lmt_red-max,0,2158920,190,ATP8,74261,172900
cut_adj-lmt_red-max,0,2158920,265,ND3,102305,241150
cut_adj-lmt_red-max,0,2158920,931,IRBP,136776,847210
cut_adj-lmt_red-max,0,2158920,467,ND6,144902,424970
cut_adj-lmt_red-max,0,2158920,498,ATP6,171861,453180
cut_adj-lmt_red-max,0,2158920,809,16S_rRNA,192099,736190
cut_adj-lmt_red-max,0,2158920,940,tRNAs,211898,855400
cut_adj-lmt_red-max,0,2158920,815,COX1,264821,741650
cut_adj-lmt_red-max,0,2158920,2711,BRCA1,285527,2467010
cut_adj-lmt_red-max,0,2158920,1047,ND5,326249,952770
cut_adj-lmt_red-max,1,2158920,74,ZFX,11857,67340
cut_adj-lmt_red-max,1,2158920,239,RAG2,27044,217490
cut_adj-lmt_red-max,1,2158920,215,ADORA3,31290,195650
cut_adj-lmt_red-max,1,2158920,253,TYR,32661,230230
cut_adj-lmt_red-max,1,2158920,383,CNR1,47707,348530
cut_adj-lmt_red-max,1,2158920,463,EDG1,49413,421330
cut_adj-lmt_red-max,1,2158920,457,ATP7A,51856,415870
cut_adj-lmt_red-max,1,2158920,436,RAG1,54399,396760
cut_adj-lmt_red-max,1,2158920,234,ND4L,89462,212940
cut_adj-lmt_red-max,1,2158920,1095,APOB,118362,996450
cut_adj-lmt_red-max,1,2158920,571,12S_rRNA,142511,519610
cut_adj-lmt_red-max,1,2158920,467,COX2,160122,424970
cut_adj-lmt_red-max,1,2158920,484,COX3,176851,440440
cut_adj-lmt_red-max,1,2158920,669,ND1,205835,608790
cut_adj-lmt_red-max,1,2158920,770,Cytb,255506,700700
cut_adj-lmt_red-max,1,2158920,865,ND2,270380,787150
cut_adj-lmt_red-max,1,2158920,1016,ND4,318708,924560
cut_adj-lmt_red-max,1,2158920,346,ND5,134569,314860
grdy,0,2158920,149,BMI,18157,135590
grdy,0,2158920,224,PNOC,27722,203840
grdy,0,2158920,230,BDNF,31611,209300
grdy,0,2158920,323,CREM,39995,293930
grdy,0,2158920,348,PLCB4,47952,316680
grdy,0,2158920,408,ADRB2,49423,371280
grdy,0,2158920,474,APP,52673,431340
grdy,0,2158920,190,ATP8,74261,172900
grdy,0,2158920,265,ND3,102305,241150
grdy,0,2158920,931,IRBP,136776,847210
grdy,0,2158920,467,ND6,144902,424970
grdy,0,2158920,498,ATP6,171861,453180
grdy,0,2158920,809,16S_rRNA,192099,736190
grdy,0,2158920,940,tRNAs,211898,855400
grdy,0,2158920,815,COX1,264821,741650
grdy,0,2158920,2711,BRCA1,285527,2467010
grdy,0,2158920,1075,ND5,334128,978250
grdy,1,2158920,74,ZFX,11857,67340
grdy,1,2158920,239,RAG2,27044,217490
grdy,1,2158920,215,ADORA3,31290,195650
grdy,1,2158920,253,TYR,32661,230230
grdy,1,2158920,383,CNR1,47707,348530
grdy,1,2158920,463,EDG1,49413,421330
grdy,1,2158920,457,ATP7A,51856,415870
grdy,1,2158920,436,RAG1,54399,396760
grdy,1,2158920,234,ND4L,89462,212940
grdy,1,2158920,1095,APOB,118362,996450
grdy,1,2158920,571,12S_rRNA,142511,519610
grdy,1,2158920,467,COX2,160122,424970
grdy,1,2158920,484,COX3,176851,440440
grdy,1,2158920,669,ND1,205835,608790
grdy,1,2158920,770,Cytb,255506,700700
grdy,1,2158920,865,ND2,270380,787150
grdy,1,2158920,1016,ND4,318708,924560
grdy,1,2158920,318,ND5,122436,289380
grdy_low-src,0,2158920,149,BMI,18157,135590
grdy_low-src,0,2158920,224,PNOC,27722,203840
grdy_low-src,0,2158920,230,BDNF,31611,209300
grdy_low-src,0,2158920,323,CREM,39995,293930
grdy_low-src,0,2158920,348,PLCB4,47952,316680
grdy_low-src,0,2158920,408,ADRB2,49423,371280
grdy_low-src,0,2158920,474,APP,52673,431340
grdy_low-src,0,2158920,190,ATP8,74261,172900
grdy_low-src,0,2158920,265,ND3,102305,241150
grdy_low-src,0,2158920,931,IRBP,136776,847210
grdy_low-src,0,2158920,467,ND6,144902,424970
grdy_low-src,0,2158920,498,ATP6,171861,453180
grdy_low-src,0,2158920,809,16S_rRNA,192099,736190
grdy_low-src,0,2158920,940,tRNAs,211898,855400
grdy_low-src,0,2158920,815,COX1,264821,741650
grdy_low-src,0,2158920,2711,BRCA1,285527,2467010
grdy_low-src,0,2158920,1053,ND5,325716,958230
grdy_low-src,1,2158920,74,ZFX,11857,67340
grdy_low-src,1,2158920,239,RAG2,27044,217490
grdy_low-src,1,2158920,215,ADORA3,31290,195650
grdy_low-src,1,2158920,253,TYR,32661,230230
grdy_low-src,1,2158920,383,CNR1,47707,348530
grdy_low-src,1,2158920,463,EDG1,49413,421330
grdy_low-src,1,2158920,457,ATP7A,51856,415870
grdy_low-src,1,2158920,436,RAG1,54399,396760
grdy_low-src,1,2158920,234,ND4L,89462,212940
grdy_low-src,1,2158920,1095,APOB,118362,996450
grdy_low-src,1,2158920,571,12S_rRNA,142511,519610
grdy_low-src,1,2158920,467,COX2,160122,424970
grdy_low-src,1,2158920,484,COX3,176851,440440
grdy_low-src,1,2158920,669,ND1,205835,608790
grdy_low-src,1,2158920,770,Cytb,255506,700700
grdy_low-src,1,2158920,865,ND2,270380,787150
grdy_low-src,1,2158920,1016,ND4,318708,924560
grdy_low-src,1,2158920,340,ND5,132304,309400
grdy_low-src_red-max,0,2158920,149,BMI,18157,135590
grdy_low-src_red-max,0,2158920,224,PNOC,27722,203840
grdy_low-src_red-max,0,2158920,230,BDNF,31611,209300
grdy_low-src_red-max,0,2158920,323,CREM,39995,293930
grdy_low-src_red-max,0,2158920,348,PLCB4,47952,316680
grdy_low-src_red-max,0,2158920,408,ADRB2,49423,371280
grdy_low-src_red-max,0,2158920,474,APP,52673,431340
grdy_low-src_red-max,0,2158920,190,ATP8,74261,172900
grdy_low-src_red-max,0,2158920,265,ND3,102305,241150
grdy_low-src_red-max,0,2158920,931,IRBP,136776,847210
grdy_low-src_red-max,0,2158920,467,ND6,144902,424970
grdy_low-src_red-max,0,2158920,498,ATP6,171861,453180
grdy_low-src_red-max,0,2158920,809,16S_rRNA,192099,736190
grdy_low-src_red-max,0,2158920,940,tRNAs,211898,855400
grdy_low-src_red-max,0,2158920,815,COX1,264821,741650
grdy_low-src_red-max,0,2158920,2711,BRCA1,285527,2467010
grdy_low-src_red-max,0,2158920,1051,ND5,324703,956410
grdy_low-src_red-max,1,2158920,74,ZFX,11857,67340
grdy_low-src_red-max,1,2158920,239,RAG2,27044,217490
grdy_low-src_red-max,1,2158920,215,ADORA3,31290,195650
grdy_low-src_red-max,1,2158920,253,TYR,32661,230230
grdy_low-src_red-max,1,2158920,383,CNR1,47707,348530
grdy_low-src_red-max,1,2158920,463,EDG1,49413,421330
grdy_low-src_red-max,1,2158920,457,ATP7A,51856,415870
grdy_low-src_red-max,1,2158920,436,RAG1,54399,396760
grdy_low-src_red-max,1,2158920,234,ND4L,89462,212940
grdy_low-src_red-max,1,2158920,1095,APOB,118362,996450
grdy_low-src_red-max,1,2158920,571,12S_rRNA,142511,519610
grdy_low-src_red-max,1,2158920,467,COX2,160122,424970
grdy_low-src_red-max,1,2158920,484,COX3,176851,440440
grdy_low-src_red-max,1,2158920,669,ND1,205835,608790
grdy_low-src_red-max,1,2158920,770,Cytb,255506,700700
grdy_low-src_red-max,1,2158920,865,ND2,270380,787150
grdy_low-src_red-max,1,2158920,1016,ND4,318708,924560
grdy_low-src_red-max,1,2158920,342,ND5,133361,311220
grdy_red-max,0,2158920,149,BMI,18157,135590
grdy_red-max,0,2158920,224,PNOC,27722,203840
grdy_red-max,0,2158920,230,BDNF,31611,209300
grdy_red-max,0,2158920,323,CREM,39995,293930
grdy_red-max,0,2158920,348,PLCB4,47952,316680
grdy_red-max,0,2158920,408,ADRB2,49423,371280
grdy_red-max,0,2158920,474,APP,52673,431340
grdy_red-max,0,2158920,190,ATP8,74261,172900
grdy_red-max,0,2158920,265,ND3,102305,241150
grdy_red-max,0,2158920,931,IRBP,136776,847210
grdy_red-max,0,2158920,467,ND6,144902,424970
grdy_red-max,0,2158920,498,ATP6,171861,453180
grdy_red-max,0,2158920,809,16S_rRNA,192099,736190
grdy_red-max,0,2158920,940,tRNAs,211898,855400
grdy_red-max,0,2158920,815,COX1,264821,741650
grdy_red-max,0,2158920,2711,BRCA1,285527,2467010
grdy_red-max,0,2158920,1059,ND5,326260,963690
grdy_red-max,1,2158920,74,ZFX,11857,67340
grdy_red-max,1,2158920,239,RAG2,27044,217490
grdy_red-max,1,2158920,215,ADORA3,31290,195650
grdy_red-max,1,2158920,253,TYR,32661,230230
grdy_red-max,1,2158920,383,CNR1,47707,348530
grdy_red-max,1,2158920,463,EDG1,49413,421330
grdy_red-max,1,2158920,457,ATP7A,51856,415870
grdy_red-max,1,2158920,436,RAG1,54399,396760
grdy_red-max,1,2158920,234,ND4L,89462,212940
grdy_red-max,1,2158920,1095,APOB,118362,996450
grdy_red-max,1,2158920,571,12S_rRNA,142511,519610
grdy_red-max,1,2158920,467,COX2,160122,424970
grdy_red-max,1,2158920,484,COX3,176851,440440
grdy_red-max,1,2158920,669,ND1,205835,608790
grdy_red-max,1,2158920,770,Cytb,255506,700700
grdy_red-max,1,2158920,865,ND2,270380,787150
grdy_red-max,1,2158920,1016,ND4,318708,924560
grdy_red-max,1,2158920,334,ND5,131005,303940
grdy_adj-lmt,0,2158920,149,BMI,18157,135590
grdy_adj-lmt,0,2158920,224,PNOC,27722,203840
grdy_adj-lmt,0,2158920,230,BDNF,31611,209300
grdy_adj-lmt,0,2158920,323,CREM,39995,293930
grdy_adj-lmt,0,2158920,348,PLCB4,47952,316680
grdy_adj-lmt,0,2158920,408,ADRB2,49423,371280
grdy_adj-lmt,0,2158920,474,APP,52673,431340
grdy_adj-lmt,0,2158920,190,ATP8,74261,172900
grdy_adj-lmt,0,2158920,265,ND3,102305,241150
grdy_adj-lmt,0,2158920,931,IRBP,136776,847210
grdy_adj-lmt,0,2158920,467,ND6,144902,424970
grdy_adj-lmt,0,2158920,498,ATP6,171861,453180
grdy_adj-lmt,0,2158920,809,16S_rRNA,192099,736190
grdy_adj-lmt,0,2158920,940,tRNAs,211898,855400
grdy_adj-lmt,0,2158920,815,COX1,264821,741650
grdy_adj-lmt,0,2158920,2711,BRCA1,285527,2467010
grdy_adj-lmt,0,2158920,1051,ND5,325489,956410
grdy_adj-lmt,1,2158920,74,ZFX,11857,67340
grdy_adj-lmt,1,2158920,239,RAG2,27044,217490
grdy_adj-lmt,1,2158920,215,ADORA3,31290,195650
grdy_adj-lmt,1,2158920,253,TYR,32661,230230
grdy_adj-lmt,1,2158920,383,CNR1,47707,348530
grdy_adj-lmt,1,2158920,463,EDG1,49413,421330
grdy_adj-lmt,1,2158920,457,ATP7A,51856,415870
grdy_adj-lmt,1,2158920,436,RAG1,54399,396760
grdy_adj-lmt,1,2158920,234,ND4L,89462,212940
grdy_adj-lmt,1,2158920,1095,APOB,118362,996450
grdy_adj-lmt,1,2158920,571,12S_rRNA,142511,519610
grdy_adj-lmt,1,2158920,467,COX2,160122,424970
grdy_adj-lmt,1,2158920,484,COX3,176851,440440
grdy_adj-lmt,1,2158920,669,ND1,205835,608790
grdy_adj-lmt,1,2158920,770,Cytb,255506,700700
grdy_adj-lmt,1,2158920,865,ND2,270380,787150
grdy_adj-lmt,1,2158920,1016,ND4,318708,924560
grdy_adj-lmt,1,2158920,342,ND5,133905,311220
grdy_adj-lmt_low-src,0,2158920,149,BMI,18157,135590
