number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
16,false,./data/10e/10.phy.uniq,midpoint,4 minutes and 41 seconds,./output_scheduling/2015-12-17 10-19-37 data.csv,graphs/data-10e 2015-12-17 10-19-37
