description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,34,80444,957,gene152,24280,48807
odda,34,80444,1178,gene88,30596,60078
odda,35,80444,372,gene60,11180,18972
odda,35,80444,621,gene140,16912,31671
odda,35,80444,960,gene133,24528,48960
odda,35,80444,620,gene88,49660,105774
odda,35,80444,552,gene64,15748,28152
odda,36,80444,375,gene80,10876,19125
odda,36,80444,625,gene207,16944,31875
odda,36,80444,963,gene116,25640,49113
odda,36,80444,1162,gene64,30960,59262
odda,37,80444,376,gene61,10776,19176
odda,37,80444,631,gene36,17568,32181
odda,37,80444,965,gene148,24616,49215
odda,37,80444,440,gene64,51840,109854
odda,37,80444,713,gene13,19224,36363
odda,38,80444,385,gene95,11220,19635
odda,38,80444,634,gene6,17620,32334
odda,38,80444,987,gene189,25304,50337
odda,38,80444,1119,gene13,30204,57069
odda,39,80444,387,gene132,11220,19737
odda,39,80444,636,gene178,17216,32436
odda,39,80444,1006,gene10,26292,51306
odda,39,80444,419,gene13,53828,114801
odda,39,80444,677,gene25,18616,34527
odda,40,80444,387,gene205,11244,19737
odda,40,80444,639,gene181,17488,32589
odda,40,80444,1010,gene228,25672,51510
odda,40,80444,1089,gene25,29104,55539
odda,41,80444,389,gene100,11483,19839
odda,41,80444,640,gene42,17920,32640
odda,41,80444,1010,gene82,26880,51510
odda,41,80444,646,gene25,57124,123012
odda,41,80444,440,gene161,12516,22440
odda,42,80444,390,gene96,11768,19890
odda,42,80444,645,gene109,17712,32895
odda,42,80444,1020,gene222,26068,52020
odda,42,80444,1070,gene161,27348,54570
odda,43,80444,400,gene112,11840,20400
odda,43,80444,654,gene91,17848,33354
odda,43,80444,1034,gene171,26432,52734
odda,43,80444,907,gene161,55524,123267
odda,43,80444,130,gene134,4421,6630
odda,44,80444,402,gene175,11708,20502
odda,44,80444,660,gene176,17500,33660
odda,44,80444,1046,gene209,26672,53346
odda,44,80444,1017,gene134,25772,51867
odda,45,80444,403,gene14,11952,20553
odda,45,80444,666,gene186,18016,33966
odda,45,80444,1055,gene139,26876,53805
odda,45,80444,1001,gene134,26436,51051
odda,46,80444,411,gene17,12192,20961
odda,46,80444,672,gene110,18448,34272
odda,46,80444,1065,gene202,27132,54315
odda,46,80444,563,gene134,61424,138261
odda,46,80444,414,gene135,11624,21114
odda,47,80444,416,gene160,12068,21216
odda,47,80444,678,gene7,18788,34578
odda,47,80444,1068,gene156,27144,54468
odda,47,80444,963,gene135,25228,49113
odda,48,80444,431,gene15,12228,21981
odda,48,80444,681,gene92,18672,34731
odda,48,80444,1075,gene182,27136,54825
odda,48,80444,938,gene135,25376,47838
odda,49,80444,435,gene4,12536,22185
odda,49,80444,684,gene101,18976,34884
odda,49,80444,1094,gene158,27916,55794
odda,49,80444,695,gene135,67640,153510
odda,49,80444,217,gene229,6712,11067
odda,50,80444,436,gene190,12484,22236
odda,50,80444,690,gene1,18900,35190
odda,50,80444,1125,gene118,29128,57375
odda,50,80444,874,gene229,22728,44574
odda,51,80444,437,gene23,12832,22287
odda,51,80444,695,gene153,18376,35445
odda,51,80444,1138,gene191,28784,58038
odda,51,80444,855,gene229,23288,43605
odda,52,80444,438,gene113,12816,22338
odda,52,80444,697,gene177,18360,35547
odda,52,80444,1142,gene121,29472,58242
odda,52,80444,848,gene229,23356,43248
odda,53,80444,450,gene117,13028,22950
odda,53,80444,706,gene104,19544,36006
odda,53,80444,1143,gene94,29312,58293
odda,53,80444,382,gene229,71008,161976
odda,53,80444,444,gene172,12596,22644
odda,54,80444,455,gene73,13208,23205
odda,54,80444,712,gene107,19696,36312
odda,54,80444,1144,gene99,29284,58344
odda,54,80444,814,gene172,21528,41514
odda,55,80444,456,gene3,13156,23256
odda,55,80444,723,gene79,19756,36873
odda,55,80444,1146,gene97,29176,58446
odda,55,80444,800,gene172,21856,40800
odda,56,80444,459,gene180,12776,23409
odda,56,80444,736,gene127,19516,37536
odda,56,80444,1161,gene149,29004,59211
odda,56,80444,769,gene172,21816,39219
odda,57,80444,460,gene9,13156,23460
odda,57,80444,742,gene52,20264,37842
odda,57,80444,1178,gene230,29528,60078
odda,57,80444,374,gene172,71240,163251
odda,57,80444,371,gene185,10908,18921
odda,58,80444,464,gene197,13028,23664
odda,58,80444,747,gene196,19988,38097
odda,58,80444,1184,gene187,29708,60384
odda,58,80444,730,gene185,19720,37230
odda,59,80444,466,gene169,13236,23766
odda,59,80444,748,gene227,19508,38148
odda,59,80444,1209,gene40,30792,61659
odda,59,80444,702,gene185,19728,35802
odda,60,80444,470,gene120,13464,23970
odda,60,80444,760,gene26,20596,38760
odda,60,80444,1216,gene198,30528,62016
odda,60,80444,679,gene185,19580,34629
odda,61,80444,472,gene141,12908,24072
odda,61,80444,763,gene106,20560,38913
odda,61,80444,1221,gene155,30468,62271
odda,61,80444,669,gene185,19320,34119
odda,62,80444,473,gene215,13212,24123
odda,62,80444,766,gene57,20708,39066
odda,62,80444,1235,gene105,31664,62985
odda,62,80444,332,gene185,77124,177633
odda,62,80444,319,gene143,9428,16269
odda,63,80444,476,gene63,13788,24276
odda,63,80444,769,gene168,20192,39219
odda,63,80444,1248,gene38,31576,63648
odda,63,80444,632,gene143,17356,32232
cut,0,80444,232,gene51,7432,11832
cut,0,80444,554,gene210,15256,28254
cut,0,80444,826,gene21,22084,42126
cut,0,80444,1406,gene76,35676,71706
cut,1,80444,249,gene43,7636,12699
cut,1,80444,557,gene62,15352,28407
cut,1,80444,842,gene212,22140,42942
cut,1,80444,10,gene76,472,510
cut,1,80444,1432,gene174,34880,73032
cut,2,80444,258,gene83,7863,13158
cut,2,80444,570,gene216,15384,29070
cut,2,80444,830,gene114,22344,42330
cut,2,80444,128,gene174,4563,6528
cut,2,80444,1226,gene129,30364,62526
cut,3,80444,257,gene8,8116,13107
cut,3,80444,541,gene59,15404,27591
cut,3,80444,850,gene151,22412,43350
cut,3,80444,354,gene129,10956,18054
cut,3,80444,942,gene223,23724,48042
cut,4,80444,258,gene77,8136,13158
cut,4,80444,551,gene123,15436,28101
cut,4,80444,869,gene164,22468,44319
cut,4,80444,657,gene223,18376,33507
cut,4,80444,599,gene162,16300,30549
cut,5,80444,265,gene18,8179,13515
cut,5,80444,553,gene86,15456,28203
cut,5,80444,844,gene46,22752,43044
cut,5,80444,1036,gene162,27080,52836
cut,5,80444,230,gene84,7352,11730
cut,6,80444,272,gene231,8188,13872
cut,6,80444,540,gene103,15520,27540
cut,6,80444,862,gene50,23240,43962
cut,6,80444,1324,gene84,33940,67524
cut,7,80444,280,gene125,8420,14280
cut,7,80444,572,gene85,15968,29172
cut,7,80444,877,gene30,23460,44727
cut,7,80444,159,gene84,5555,8109
cut,7,80444,1093,gene232,27536,55743
cut,8,80444,294,gene131,8692,14994
cut,8,80444,586,gene221,16020,29886
cut,8,80444,919,gene195,23512,46869
cut,8,80444,728,gene232,19352,37128
cut,8,80444,480,gene225,13500,24480
cut,9,80444,299,gene150,9072,15249
cut,9,80444,572,gene66,16048,29172
cut,9,80444,885,gene22,23688,45135
cut,9,80444,1286,gene225,32372,65586
cut,10,80444,291,gene119,9092,14841
cut,10,80444,574,gene47,16108,29274
cut,10,80444,916,gene159,23764,46716
cut,10,80444,83,gene225,3234,4233
cut,10,80444,1161,gene147,29004,59211
cut,11,80444,309,gene49,9364,15759
cut,11,80444,582,gene89,16124,29682
cut,11,80444,942,gene173,23840,48042
cut,11,80444,719,gene147,20092,36669
cut,11,80444,412,gene145,11928,21012
cut,12,80444,341,gene183,10216,17391
cut,12,80444,590,gene201,16200,30090
cut,12,80444,932,gene157,23944,47532
cut,12,80444,1226,gene145,31068,62526
cut,13,80444,341,gene35,10220,17391
cut,13,80444,602,gene170,16212,30702
cut,13,80444,945,gene203,24116,48195
cut,13,80444,224,gene145,7460,11424
cut,13,80444,910,gene179,23512,46410
cut,14,80444,356,gene226,10276,18156
cut,14,80444,599,gene208,16248,30549
cut,14,80444,911,gene69,24144,46461
cut,14,80444,963,gene179,25644,49113
cut,14,80444,163,gene144,5367,8313
cut,15,80444,344,gene193,10296,17544
cut,15,80444,581,gene33,16316,29631
cut,15,80444,912,gene37,24192,46512
cut,15,80444,1240,gene144,30936,63240
cut,16,80444,347,gene165,10324,17697
cut,16,80444,584,gene78,16404,29784
cut,16,80444,931,gene204,24220,47481
cut,16,80444,537,gene144,15660,27387
cut,16,80444,559,gene154,15268,28509
cut,17,80444,348,gene16,10419,17748
cut,17,80444,612,gene211,16680,31212
cut,17,80444,957,gene152,24280,48807
cut,17,80444,1210,gene154,30624,61710
cut,18,80444,360,gene44,10560,18360
cut,18,80444,606,gene124,16868,30906
cut,18,80444,945,gene214,24284,48195
cut,18,80444,188,gene154,6564,9588
cut,18,80444,928,gene219,23800,47328
cut,19,80444,365,gene142,10708,18615
cut,19,80444,621,gene140,16912,31671
cut,19,80444,930,gene74,24352,47430
cut,19,80444,1032,gene219,27256,52632
cut,19,80444,87,gene108,3034,4437
cut,20,80444,376,gene61,10776,19176
cut,20,80444,625,gene207,16944,31875
cut,20,80444,960,gene133,24528,48960
cut,20,80444,1151,gene108,30040,58701
cut,21,80444,375,gene80,10876,19125
cut,21,80444,617,gene122,16988,31467
cut,21,80444,951,gene184,24536,48501
cut,21,80444,674,gene108,19512,34374
cut,21,80444,358,gene88,10564,18258
cut,22,80444,369,gene68,11084,18819
cut,22,80444,636,gene178,17216,32436
cut,22,80444,965,gene148,24616,49215
cut,22,80444,1132,gene88,29656,57732
cut,23,80444,372,gene60,11180,18972
cut,23,80444,639,gene181,17488,32589
cut,23,80444,987,gene189,25304,50337
cut,23,80444,584,gene88,17316,29784
cut,23,80444,381,gene64,11380,19431
cut,24,80444,385,gene95,11220,19635
cut,24,80444,660,gene176,17500,33660
cut,24,80444,963,gene116,25640,49113
cut,24,80444,1053,gene64,28444,53703
cut,25,80444,387,gene132,11220,19737
cut,25,80444,621,gene39,17544,31671
cut,25,80444,1010,gene228,25672,51510
cut,25,80444,720,gene64,20948,36720
cut,25,80444,250,gene13,7656,12750
cut,26,80444,387,gene205,11244,19737
cut,26,80444,631,gene36,17568,32181
cut,26,80444,1020,gene222,26068,52020
cut,26,80444,1067,gene13,28236,54417
cut,27,80444,389,gene100,11483,19839
cut,27,80444,634,gene6,17620,32334
cut,27,80444,1006,gene10,26292,51306
cut,27,80444,934,gene13,25936,47634
cut,27,80444,54,gene161,1967,2754
cut,28,80444,402,gene175,11708,20502
cut,28,80444,645,gene109,17712,32895
cut,28,80444,1034,gene171,26432,52734
cut,28,80444,1097,gene161,27456,55947
cut,29,80444,390,gene96,11768,19890
cut,29,80444,654,gene91,17848,33354
cut,29,80444,1046,gene209,26672,53346
cut,29,80444,1025,gene161,27232,52275
cut,30,80444,400,gene112,11840,20400
cut,30,80444,640,gene42,17920,32640
cut,30,80444,1055,gene139,26876,53805
cut,30,80444,241,gene161,7948,12291
cut,30,80444,693,gene25,19016,35343
cut,31,80444,403,gene14,11952,20553
cut,31,80444,666,gene186,18016,33966
cut,31,80444,1010,gene82,26880,51510
cut,31,80444,995,gene25,27032,50745
cut,32,80444,416,gene160,12068,21216
cut,32,80444,697,gene177,18360,35547
cut,32,80444,1065,gene202,27132,54315
cut,32,80444,724,gene25,21252,36924
cut,32,80444,159,gene134,5226,8109
cut,33,80444,411,gene17,12192,20961
cut,33,80444,695,gene153,18376,35445
cut,33,80444,1075,gene182,27136,54825
cut,33,80444,1047,gene134,26436,53397
cut,34,80444,431,gene15,12228,21981
cut,34,80444,672,gene110,18448,34272
cut,34,80444,1068,gene156,27144,54468
cut,34,80444,999,gene134,26676,50949
cut,35,80444,436,gene190,12484,22236
cut,35,80444,681,gene92,18672,34731
cut,35,80444,1094,gene158,27916,55794
cut,35,80444,506,gene134,15308,25806
cut,35,80444,355,gene135,10148,18105
cut,36,80444,435,gene4,12536,22185
cut,36,80444,678,gene7,18788,34578
cut,36,80444,1138,gene191,28784,58038
cut,36,80444,929,gene135,24444,47379
cut,37,80444,459,gene180,12776,23409
cut,37,80444,690,gene1,18900,35190
cut,37,80444,1161,gene149,29004,59211
cut,37,80444,898,gene135,24140,45798
cut,38,80444,438,gene113,12816,22338
cut,38,80444,684,gene101,18976,34884
cut,38,80444,1125,gene118,29128,57375
cut,38,80444,828,gene135,23124,42228
cut,38,80444,28,gene229,1044,1428
cut,39,80444,437,gene23,12832,22287
cut,39,80444,748,gene227,19508,38148
cut,39,80444,1146,gene97,29176,58446
cut,39,80444,922,gene229,23480,47022
cut,40,80444,472,gene141,12908,24072
cut,40,80444,736,gene127,19516,37536
cut,40,80444,1144,gene99,29284,58344
cut,40,80444,881,gene229,23708,44931
cut,41,80444,464,gene197,13028,23664
cut,41,80444,706,gene104,19544,36006
cut,41,80444,1143,gene94,29312,58293
cut,41,80444,875,gene229,23944,44625
cut,42,80444,450,gene117,13028,22950
cut,42,80444,712,gene107,19696,36312
cut,42,80444,1142,gene121,29472,58242
cut,42,80444,470,gene229,14376,23970
cut,42,80444,319,gene172,9460,16269
cut,43,80444,460,gene9,13156,23460
cut,43,80444,723,gene79,19756,36873
cut,43,80444,1178,gene230,29528,60078
cut,43,80444,916,gene172,23860,46716
cut,44,80444,456,gene3,13156,23256
cut,44,80444,747,gene196,19988,38097
cut,44,80444,1184,gene187,29708,60384
cut,44,80444,887,gene172,23988,45237
cut,45,80444,455,gene73,13208,23205
cut,45,80444,769,gene168,20192,39219
cut,45,80444,1221,gene155,30468,62271
cut,45,80444,829,gene172,23148,42279
cut,46,80444,473,gene215,13212,24123
cut,46,80444,742,gene52,20264,37842
cut,46,80444,1216,gene198,30528,62016
cut,46,80444,250,gene172,8500,12750
cut,46,80444,535,gene185,14780,27285
cut,47,80444,466,gene169,13236,23766
cut,47,80444,774,gene136,20320,39474
cut,47,80444,1209,gene40,30792,61659
cut,47,80444,888,gene185,23480,45288
cut,48,80444,470,gene120,13464,23970
cut,48,80444,763,gene106,20560,38913
cut,48,80444,1257,gene128,31064,64107
cut,48,80444,839,gene185,23356,42789
cut,49,80444,479,gene90,13612,24429
cut,49,80444,760,gene26,20596,38760
cut,49,80444,1277,gene224,31436,65127
cut,49,80444,840,gene185,23404,42840
cut,50,80444,135,gene58,4443,6885
cut,50,80444,476,gene63,13788,24276
cut,50,80444,766,gene57,20708,39066
cut,50,80444,1248,gene38,31576,63648
cut,50,80444,381,gene185,12092,19431
cut,50,80444,118,gene143,4054,6018
cut,51,80444,162,gene98,5311,8262
cut,51,80444,483,gene28,13812,24633
cut,51,80444,771,gene206,20716,39321
cut,51,80444,1235,gene105,31664,62985
cut,51,80444,534,gene143,14832,27234
cut,52,80444,160,gene20,5323,8160
cut,52,80444,511,gene138,13980,26061
cut,52,80444,782,gene29,21088,39882
cut,52,80444,1270,gene12,32144,64770
cut,52,80444,477,gene143,13900,24327
cut,53,80444,176,gene93,5703,8976
cut,53,80444,494,gene54,14088,25194
cut,53,80444,790,gene53,21232,40290
cut,53,80444,1281,gene45,32484,65331
cut,53,80444,437,gene143,12988,22287
cut,54,80444,193,gene213,6060,9843
cut,54,80444,491,gene19,14188,25041
cut,54,80444,797,gene41,21260,40647
cut,54,80444,1331,gene192,32612,67881
cut,54,80444,420,gene143,12644,21420
cut,55,80444,188,gene31,6140,9588
cut,55,80444,496,gene70,14192,25296
cut,55,80444,780,gene75,21292,39780
cut,55,80444,1333,gene146,32680,67983
cut,55,80444,438,gene143,13120,22338
cut,56,80444,193,gene24,6308,9843
cut,56,80444,515,gene126,14504,26265
cut,56,80444,798,gene48,21468,40698
cut,56,80444,1329,gene137,32836,67779
cut,56,80444,390,gene143,12340,19890
cut,57,80444,207,gene194,6415,10557
cut,57,80444,514,gene11,14548,26214
cut,57,80444,826,gene217,21524,42126
cut,57,80444,1307,gene71,33264,66657
cut,57,80444,382,gene143,11852,19482
cut,58,80444,209,gene115,6556,10659
cut,58,80444,512,gene56,14588,26112
cut,58,80444,818,gene166,21572,41718
cut,58,80444,1334,gene55,33328,68034
cut,58,80444,389,gene143,12188,19839
cut,59,80444,208,gene65,6568,10608
cut,59,80444,545,gene167,14836,27795
cut,59,80444,816,gene67,21664,41616
cut,59,80444,1348,gene188,33548,68748
cut,59,80444,370,gene143,11936,18870
cut,60,80444,207,gene72,6592,10557
cut,60,80444,520,gene2,14860,26520
cut,60,80444,816,gene32,21740,41616
cut,60,80444,1391,gene163,34132,70941
cut,60,80444,340,gene143,10940,17340
cut,61,80444,205,gene34,6659,10455
cut,61,80444,525,gene102,14872,26775
cut,61,80444,815,gene81,21784,41565
cut,61,80444,1434,gene200,34900,73134
cut,61,80444,272,gene143,9092,13872
cut,62,80444,223,gene5,6827,11373
cut,62,80444,556,gene218,15008,28356
cut,62,80444,841,gene199,21968,42891
cut,62,80444,1385,gene27,35016,70635
cut,62,80444,229,gene143,7728,11679
cut,63,80444,227,gene87,7044,11577
cut,63,80444,544,gene111,15188,27744
cut,63,80444,843,gene220,22036,42993
cut,63,80444,1427,gene130,35184,72777
cut,63,80444,169,gene143,5988,8619
cut_low-src,0,80444,232,gene51,7432,11832
cut_low-src,0,80444,554,gene210,15256,28254
cut_low-src,0,80444,826,gene21,22084,42126
cut_low-src,0,80444,1415,gene76,35868,72165
cut_low-src,1,80444,249,gene43,7636,12699
cut_low-src,1,80444,557,gene62,15352,28407
cut_low-src,1,80444,842,gene212,22140,42942
cut_low-src,1,80444,1,gene76,51,51
cut_low-src,1,80444,1374,gene174,32856,70074
cut_low-src,2,80444,258,gene83,7863,13158
cut_low-src,2,80444,570,gene216,15384,29070
cut_low-src,2,80444,830,gene114,22344,42330
cut_low-src,2,80444,186,gene174,6094,9486
cut_low-src,2,80444,1097,gene129,25840,55947
cut_low-src,3,80444,257,gene8,8116,13107
cut_low-src,3,80444,541,gene59,15404,27591
cut_low-src,3,80444,850,gene151,22412,43350
cut_low-src,3,80444,483,gene129,14568,24633
cut_low-src,3,80444,792,gene223,18808,40392
cut_low-src,4,80444,258,gene77,8136,13158
cut_low-src,4,80444,551,gene123,15436,28101
cut_low-src,4,80444,869,gene164,22468,44319
cut_low-src,4,80444,807,gene223,22284,41157
cut_low-src,4,80444,517,gene162,13276,26367
cut_low-src,5,80444,265,gene18,8179,13515
cut_low-src,5,80444,553,gene86,15456,28203
cut_low-src,5,80444,844,gene46,22752,43044
cut_low-src,5,80444,1118,gene162,28900,57018
cut_low-src,5,80444,200,gene84,5981,10200
cut_low-src,6,80444,272,gene231,8188,13872
cut_low-src,6,80444,540,gene103,15520,27540
cut_low-src,6,80444,862,gene50,23240,43962
cut_low-src,6,80444,1290,gene84,32316,65790
cut_low-src,7,80444,280,gene125,8420,14280
cut_low-src,7,80444,572,gene85,15968,29172
cut_low-src,7,80444,877,gene30,23460,44727
cut_low-src,7,80444,223,gene84,7247,11373
cut_low-src,7,80444,944,gene232,22352,48144
cut_low-src,8,80444,294,gene131,8692,14994
cut_low-src,8,80444,586,gene221,16020,29886
cut_low-src,8,80444,919,gene195,23512,46869
cut_low-src,8,80444,877,gene232,23340,44727
cut_low-src,8,80444,421,gene225,11168,21471
cut_low-src,8,80444,21,gene143,955,1071
cut_low-src,9,80444,299,gene150,9072,15249
cut_low-src,9,80444,572,gene66,16048,29172
cut_low-src,9,80444,885,gene22,23688,45135
cut_low-src,9,80444,1295,gene225,31852,66045
cut_low-src,9,80444,88,gene143,3524,4488
cut_low-src,10,80444,291,gene119,9092,14841
cut_low-src,10,80444,574,gene47,16108,29274
cut_low-src,10,80444,916,gene159,23764,46716
cut_low-src,10,80444,133,gene225,4549,6783
cut_low-src,10,80444,975,gene147,22652,49725
cut_low-src,10,80444,224,gene143,8040,11424
cut_low-src,11,80444,309,gene49,9364,15759
cut_low-src,11,80444,582,gene89,16124,29682
cut_low-src,11,80444,942,gene173,23840,48042
cut_low-src,11,80444,905,gene147,24824,46155
cut_low-src,11,80444,352,gene145,9663,17952
cut_low-src,11,80444,8,gene143,377,408
cut_low-src,12,80444,341,gene183,10216,17391
cut_low-src,12,80444,590,gene201,16200,30090
cut_low-src,12,80444,932,gene157,23944,47532
cut_low-src,12,80444,1172,gene145,28808,59772
cut_low-src,12,80444,135,gene143,5036,6885
cut_low-src,13,80444,341,gene35,10220,17391
cut_low-src,13,80444,602,gene170,16212,30702
cut_low-src,13,80444,945,gene203,24116,48195
cut_low-src,13,80444,338,gene145,10390,17238
cut_low-src,13,80444,770,gene179,18640,39270
cut_low-src,13,80444,118,gene143,4615,6018
cut_low-src,14,80444,356,gene226,10276,18156
cut_low-src,14,80444,599,gene208,16248,30549
cut_low-src,14,80444,911,gene69,24144,46461
cut_low-src,14,80444,1103,gene179,29280,56253
cut_low-src,14,80444,134,gene144,4241,6834
cut_low-src,15,80444,344,gene193,10296,17544
cut_low-src,15,80444,581,gene33,16316,29631
cut_low-src,15,80444,912,gene37,24192,46512
cut_low-src,15,80444,1077,gene144,25324,54927
cut_low-src,15,80444,222,gene143,8084,11322
cut_low-src,16,80444,347,gene165,10324,17697
cut_low-src,16,80444,584,gene78,16404,29784
