description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,269865,74,ZFX,11857,67340
odda,0,269865,463,EDG1,49413,421330
odda,0,269865,698,APOB,118362,996450
odda,0,269865,7,ND5,3096,6370
odda,1,269865,149,BMI,18157,135590
odda,1,269865,467,ND6,144902,424970
odda,1,269865,626,ND5,213317,569660
odda,2,269865,190,ATP8,74261,172900
odda,2,269865,467,COX2,160122,424970
odda,2,269865,585,ND5,200380,532350
odda,3,269865,215,ADORA3,31290,195650
odda,3,269865,474,APP,52673,431340
odda,3,269865,175,ND5,421892,1267630
odda,3,269865,378,BRCA1,55602,343980
odda,4,269865,224,PNOC,27722,203840
odda,4,269865,484,COX3,176851,440440
odda,4,269865,534,BRCA1,72298,485940
odda,5,269865,230,BDNF,31611,209300
odda,5,269865,498,ATP6,171861,453180
odda,5,269865,514,BRCA1,72003,467740
odda,6,269865,234,ND4L,89462,212940
odda,6,269865,571,12S_rRNA,142511,519610
odda,6,269865,437,BRCA1,68491,397670
odda,7,269865,239,RAG2,27044,217490
odda,7,269865,669,ND1,205835,608790
odda,7,269865,334,BRCA1,50400,303940
odda,8,269865,253,TYR,32661,230230
odda,8,269865,770,Cytb,255506,700700
odda,8,269865,219,BRCA1,33987,199290
odda,9,269865,265,ND3,102305,241150
odda,9,269865,809,16S_rRNA,192099,736190
odda,9,269865,168,BRCA1,29007,152880
odda,10,269865,323,CREM,39995,293930
odda,10,269865,815,COX1,264821,741650
odda,10,269865,104,BRCA1,21074,94640
odda,11,269865,348,PLCB4,47952,316680
odda,11,269865,865,ND2,270380,787150
odda,11,269865,23,BRCA1,285527,2467010
odda,12,269865,383,CNR1,47707,348530
odda,12,269865,859,IRBP,126247,781690
odda,13,269865,408,ADRB2,49423,371280
odda,13,269865,72,IRBP,136776,847210
odda,13,269865,762,tRNAs,176649,693420
odda,14,269865,436,RAG1,54399,396760
odda,14,269865,178,tRNAs,211898,855400
odda,14,269865,628,ND4,213042,571480
odda,15,269865,457,ATP7A,51856,415870
odda,15,269865,388,ND4,318708,924560
odda,15,269865,397,APOB,51264,361270
cut,0,269865,457,ATP7A,51856,415870
cut,0,269865,639,Cytb,218154,581490
cut,1,269865,474,APP,52673,431340
cut,1,269865,131,Cytb,56566,119210
cut,1,269865,458,COX1,163441,416780
cut,2,269865,436,RAG1,54399,396760
cut,2,269865,357,COX1,127902,324870
cut,2,269865,259,ND2,94484,235690
cut,3,269865,190,ATP8,74261,172900
cut,3,269865,606,ND2,201511,551460
cut,3,269865,13,BRCA1,4581,11830
cut,4,269865,74,ZFX,11857,67340
cut,4,269865,234,ND4L,89462,212940
cut,4,269865,1581,BRCA1,178013,1438710
cut,5,269865,149,BMI,18157,135590
cut,5,269865,265,ND3,102305,241150
cut,5,269865,1117,BRCA1,134142,1016470
cut,5,269865,67,ND4,28923,60970
cut,6,269865,239,RAG2,27044,217490
cut,6,269865,1095,APOB,118362,996450
cut,6,269865,369,ND4,138492,335790
cut,7,269865,224,PNOC,27722,203840
cut,7,269865,931,IRBP,136776,847210
cut,7,269865,338,ND4,123836,307580
cut,8,269865,215,ADORA3,31290,195650
cut,8,269865,571,12S_rRNA,142511,519610
cut,8,269865,242,ND4,95457,220220
cut,8,269865,43,ND5,22547,39130
cut,9,269865,230,BDNF,31611,209300
cut,9,269865,467,ND6,144902,424970
cut,9,269865,318,ND5,117659,289380
cut,10,269865,253,TYR,32661,230230
cut,10,269865,467,COX2,160122,424970
cut,10,269865,277,ND5,108483,252070
cut,11,269865,323,CREM,39995,293930
cut,11,269865,498,ATP6,171861,453180
cut,11,269865,245,ND5,93131,222950
cut,12,269865,383,CNR1,47707,348530
cut,12,269865,484,COX3,176851,440440
cut,12,269865,210,ND5,84282,191100
cut,13,269865,348,PLCB4,47952,316680
cut,13,269865,809,16S_rRNA,192099,736190
cut,13,269865,152,ND5,66851,138320
cut,14,269865,463,EDG1,49413,421330
cut,14,269865,669,ND1,205835,608790
cut,14,269865,88,ND5,40788,80080
cut,15,269865,408,ADRB2,49423,371280
cut,15,269865,940,tRNAs,211898,855400
cut,15,269865,60,ND5,30250,54600
cut_low-src,0,269865,457,ATP7A,51856,415870
cut_low-src,0,269865,664,Cytb,229013,604240
cut_low-src,0,269865,7,ND5,5636,6370
cut_low-src,1,269865,474,APP,52673,431340
cut_low-src,1,269865,106,Cytb,42447,96460
cut_low-src,1,269865,496,COX1,179071,451360
cut_low-src,1,269865,21,ND5,15434,19110
cut_low-src,2,269865,436,RAG1,54399,396760
cut_low-src,2,269865,319,COX1,109673,290290
cut_low-src,2,269865,231,ND2,80547,210210
cut_low-src,2,269865,73,ND5,45210,66430
cut_low-src,3,269865,190,ATP8,74261,172900
cut_low-src,3,269865,634,ND2,213480,576940
cut_low-src,3,269865,3,BRCA1,1734,2730
cut_low-src,4,269865,74,ZFX,11857,67340
cut_low-src,4,269865,234,ND4L,89462,212940
cut_low-src,4,269865,1585,BRCA1,177070,1442350
cut_low-src,4,269865,15,ND5,11156,13650
cut_low-src,5,269865,149,BMI,18157,135590
cut_low-src,5,269865,265,ND3,102305,241150
cut_low-src,5,269865,1123,BRCA1,133702,1021930
cut_low-src,5,269865,54,ND4,21199,49140
cut_low-src,5,269865,20,ND5,14337,18200
cut_low-src,6,269865,239,RAG2,27044,217490
cut_low-src,6,269865,1095,APOB,118362,996450
cut_low-src,6,269865,383,ND4,144315,348530
cut_low-src,7,269865,224,PNOC,27722,203840
cut_low-src,7,269865,931,IRBP,136776,847210
cut_low-src,7,269865,336,ND4,120502,305760
cut_low-src,7,269865,6,ND5,4883,5460
cut_low-src,8,269865,215,ADORA3,31290,195650
cut_low-src,8,269865,571,12S_rRNA,142511,519610
cut_low-src,8,269865,243,ND4,93887,221130
cut_low-src,8,269865,42,ND5,22135,38220
cut_low-src,9,269865,230,BDNF,31611,209300
cut_low-src,9,269865,467,ND6,144902,424970
cut_low-src,9,269865,308,ND5,113176,280280
cut_low-src,10,269865,253,TYR,32661,230230
cut_low-src,10,269865,467,COX2,160122,424970
cut_low-src,10,269865,257,ND5,96643,233870
cut_low-src,11,269865,323,CREM,39995,293930
cut_low-src,11,269865,498,ATP6,171861,453180
cut_low-src,11,269865,215,ND5,77686,195650
cut_low-src,12,269865,383,CNR1,47707,348530
cut_low-src,12,269865,484,COX3,176851,440440
cut_low-src,12,269865,173,ND5,65058,157430
cut_low-src,13,269865,348,PLCB4,47952,316680
cut_low-src,13,269865,809,16S_rRNA,192099,736190
cut_low-src,13,269865,122,ND5,50797,111020
