number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
16,false,./data/10b/10.phy.uniq,midpoint,2 minutes and 39 seconds,./output_scheduling/2015-12-17 10-11-52 data.csv,graphs/data-10b 2015-12-17 10-11-52
