description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,1287093,135,gene58,4443,6885
odda,0,1287093,188,gene31,6140,9588
odda,0,1287093,207,gene194,6415,10557
odda,0,1287093,223,gene5,6827,11373
odda,0,1287093,257,gene8,8116,13107
odda,0,1287093,272,gene231,8188,13872
odda,0,1287093,299,gene150,9072,15249
odda,0,1287093,344,gene193,10296,17544
odda,0,1287093,360,gene44,10560,18360
odda,0,1287093,375,gene80,10876,19125
odda,0,1287093,387,gene205,11244,19737
odda,0,1287093,402,gene175,11708,20502
odda,0,1287093,431,gene15,12228,21981
odda,0,1287093,438,gene113,12816,22338
odda,0,1287093,459,gene180,12776,23409
odda,0,1287093,470,gene120,13464,23970
odda,0,1287093,479,gene90,13612,24429
odda,0,1287093,496,gene70,14192,25296
odda,0,1287093,515,gene126,14504,26265
odda,0,1287093,541,gene59,15404,27591
odda,0,1287093,553,gene86,15456,28203
odda,0,1287093,570,gene216,15384,29070
odda,0,1287093,581,gene33,16316,29631
odda,0,1287093,590,gene201,16200,30090
odda,0,1287093,612,gene211,16680,31212
odda,0,1287093,625,gene207,16944,31875
odda,0,1287093,639,gene181,17488,32589
odda,0,1287093,660,gene176,17500,33660
odda,0,1287093,681,gene92,18672,34731
odda,0,1287093,697,gene177,18360,35547
odda,0,1287093,736,gene127,19516,37536
odda,0,1287093,760,gene26,20596,38760
odda,0,1287093,771,gene206,20716,39321
odda,0,1287093,790,gene53,21232,40290
odda,0,1287093,816,gene32,21740,41616
odda,0,1287093,826,gene21,22084,42126
odda,0,1287093,843,gene220,22036,42993
odda,0,1287093,869,gene164,22468,44319
odda,0,1287093,912,gene37,24192,46512
odda,0,1287093,931,gene204,24220,47481
odda,0,1287093,945,gene214,24284,48195
odda,0,1287093,963,gene116,25640,49113
odda,0,1287093,1010,gene228,25672,51510
odda,0,1287093,1046,gene209,26672,53346
odda,0,1287093,1075,gene182,27136,54825
odda,0,1287093,1142,gene121,29472,58242
odda,0,1287093,1161,gene149,29004,59211
odda,0,1287093,1216,gene198,30528,62016
odda,0,1287093,1257,gene128,31064,64107
odda,0,1287093,1307,gene71,33264,66657
odda,0,1287093,1334,gene55,33328,68034
odda,0,1287093,1416,gene76,35884,72216
odda,0,1287093,1580,gene129,38020,80580
odda,0,1287093,1821,gene232,42856,92871
odda,0,1287093,1880,gene147,44080,95880
odda,0,1287093,1960,gene219,46200,99960
odda,0,1287093,2412,gene25,57124,123012
odda,0,1287093,3176,gene229,71008,161976
odda,0,1287093,1553,gene143,39704,79203
odda,1,1287093,160,gene20,5323,8160
odda,1,1287093,193,gene213,6060,9843
odda,1,1287093,207,gene72,6592,10557
odda,1,1287093,227,gene87,7044,11577
odda,1,1287093,258,gene83,7863,13158
odda,1,1287093,280,gene125,8420,14280
odda,1,1287093,309,gene49,9364,15759
odda,1,1287093,347,gene165,10324,17697
odda,1,1287093,365,gene142,10708,18615
odda,1,1287093,376,gene61,10776,19176
odda,1,1287093,389,gene100,11483,19839
odda,1,1287093,403,gene14,11952,20553
odda,1,1287093,435,gene4,12536,22185
odda,1,1287093,450,gene117,13028,22950
odda,1,1287093,460,gene9,13156,23460
odda,1,1287093,472,gene141,12908,24072
odda,1,1287093,483,gene28,13812,24633
odda,1,1287093,511,gene138,13980,26061
odda,1,1287093,520,gene2,14860,26520
odda,1,1287093,544,gene111,15188,27744
odda,1,1287093,554,gene210,15256,28254
odda,1,1287093,572,gene66,16048,29172
odda,1,1287093,582,gene89,16124,29682
odda,1,1287093,599,gene208,16248,30549
odda,1,1287093,617,gene122,16988,31467
odda,1,1287093,631,gene36,17568,32181
odda,1,1287093,640,gene42,17920,32640
odda,1,1287093,666,gene186,18016,33966
odda,1,1287093,684,gene101,18976,34884
odda,1,1287093,706,gene104,19544,36006
odda,1,1287093,742,gene52,20264,37842
odda,1,1287093,763,gene106,20560,38913
odda,1,1287093,774,gene136,20320,39474
odda,1,1287093,797,gene41,21260,40647
odda,1,1287093,816,gene67,21664,41616
odda,1,1287093,830,gene114,22344,42330
odda,1,1287093,844,gene46,22752,43044
odda,1,1287093,877,gene30,23460,44727
odda,1,1287093,916,gene159,23764,46716
odda,1,1287093,932,gene157,23944,47532
odda,1,1287093,951,gene184,24536,48501
odda,1,1287093,965,gene148,24616,49215
odda,1,1287093,1010,gene82,26880,51510
odda,1,1287093,1055,gene139,26876,53805
odda,1,1287093,1094,gene158,27916,55794
odda,1,1287093,1143,gene94,29312,58293
odda,1,1287093,1178,gene230,29528,60078
odda,1,1287093,1221,gene155,30468,62271
odda,1,1287093,1270,gene12,32144,64770
odda,1,1287093,1329,gene137,32836,67779
odda,1,1287093,1348,gene188,33548,68748
odda,1,1287093,1427,gene130,35184,72777
odda,1,1287093,1599,gene223,38224,81549
odda,1,1287093,1849,gene225,43712,94299
odda,1,1287093,1912,gene108,46504,97512
odda,1,1287093,2074,gene88,49660,105774
odda,1,1287093,2417,gene161,55524,123267
odda,1,1287093,3201,gene172,71240,163251
odda,1,1287093,1018,gene143,105592,253215
odda,2,1287093,162,gene98,5311,8262
odda,2,1287093,193,gene24,6308,9843
odda,2,1287093,208,gene65,6568,10608
odda,2,1287093,232,gene51,7432,11832
odda,2,1287093,258,gene77,8136,13158
odda,2,1287093,291,gene119,9092,14841
odda,2,1287093,341,gene35,10220,17391
odda,2,1287093,348,gene16,10419,17748
odda,2,1287093,369,gene68,11084,18819
odda,2,1287093,385,gene95,11220,19635
odda,2,1287093,390,gene96,11768,19890
odda,2,1287093,411,gene17,12192,20961
odda,2,1287093,436,gene190,12484,22236
odda,2,1287093,455,gene73,13208,23205
odda,2,1287093,464,gene197,13028,23664
odda,2,1287093,473,gene215,13212,24123
odda,2,1287093,491,gene19,14188,25041
odda,2,1287093,512,gene56,14588,26112
odda,2,1287093,525,gene102,14872,26775
odda,2,1287093,545,gene167,14836,27795
odda,2,1287093,556,gene218,15008,28356
odda,2,1287093,572,gene85,15968,29172
odda,2,1287093,584,gene78,16404,29784
odda,2,1287093,602,gene170,16212,30702
odda,2,1287093,621,gene39,17544,31671
odda,2,1287093,634,gene6,17620,32334
odda,2,1287093,645,gene109,17712,32895
odda,2,1287093,672,gene110,18448,34272
odda,2,1287093,690,gene1,18900,35190
odda,2,1287093,712,gene107,19696,36312
odda,2,1287093,747,gene196,19988,38097
odda,2,1287093,766,gene57,20708,39066
odda,2,1287093,780,gene75,21292,39780
odda,2,1287093,798,gene48,21468,40698
odda,2,1287093,818,gene166,21572,41718
odda,2,1287093,841,gene199,21968,42891
odda,2,1287093,850,gene151,22412,43350
odda,2,1287093,885,gene22,23688,45135
odda,2,1287093,919,gene195,23512,46869
odda,2,1287093,942,gene173,23840,48042
odda,2,1287093,957,gene152,24280,48807
odda,2,1287093,987,gene189,25304,50337
odda,2,1287093,1020,gene222,26068,52020
odda,2,1287093,1065,gene202,27132,54315
