number_of_bins,groundtruth,phylip_file,sample_root,program_runtime,data_file,graph_file_name
4,false,./data/10a/10.phy.uniq,midpoint,35 seconds,./output_scheduling/2015-12-17 15-39-56 data.csv,graphs/data-10a 2015-12-17 15-39-56
