description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,2467374,155,gene22,5653,9300
odda,0,2467374,178,gene111,6369,10680
odda,0,2467374,202,gene2,7304,12120
odda,0,2467374,246,gene76,8624,14760
odda,0,2467374,254,gene115,8628,15240
odda,0,2467374,264,gene104,9032,15840
odda,0,2467374,271,gene126,9356,16260
odda,0,2467374,280,gene157,9148,16800
odda,0,2467374,284,gene114,9743,17040
odda,0,2467374,289,gene23,9956,17340
odda,0,2467374,291,gene24,10036,17460
odda,0,2467374,317,gene179,10204,19020
odda,0,2467374,333,gene19,11440,19980
odda,0,2467374,339,gene181,11050,20340
odda,0,2467374,368,gene27,12248,22080
odda,0,2467374,377,gene130,12156,22620
odda,0,2467374,386,gene195,12628,23160
odda,0,2467374,417,gene97,13596,25020
odda,0,2467374,422,gene35,13852,25320
odda,0,2467374,439,gene150,13658,26340
odda,0,2467374,440,gene142,13700,26400
odda,0,2467374,447,gene1,15040,26820
odda,0,2467374,458,gene145,13920,27480
odda,0,2467374,463,gene41,15168,27780
odda,0,2467374,465,gene162,14288,27900
odda,0,2467374,472,gene43,15404,28320
odda,0,2467374,477,gene194,15052,28620
odda,0,2467374,482,gene53,15604,28920
odda,0,2467374,491,gene133,14956,29460
odda,0,2467374,504,gene113,15996,30240
odda,0,2467374,537,gene95,16864,32220
odda,0,2467374,555,gene40,17648,33300
odda,0,2467374,559,gene165,16840,33540
odda,0,2467374,564,gene31,18072,33840
odda,0,2467374,588,gene70,18320,35280
odda,0,2467374,593,gene98,18244,35580
odda,0,2467374,603,gene42,19244,36180
odda,0,2467374,619,gene174,18328,37140
odda,0,2467374,627,gene184,18516,37620
odda,0,2467374,631,gene141,18732,37860
odda,0,2467374,643,gene57,20016,38580
odda,0,2467374,648,gene116,20140,38880
odda,0,2467374,653,gene140,19444,39180
odda,0,2467374,660,gene107,19976,39600
odda,0,2467374,680,gene180,19780,40800
odda,0,2467374,688,gene9,21512,41280
odda,0,2467374,693,gene12,21700,41580
odda,0,2467374,702,gene86,21500,42120
odda,0,2467374,713,gene182,20700,42780
odda,0,2467374,720,gene175,21056,43200
odda,0,2467374,727,gene52,22912,43620
odda,0,2467374,734,gene29,22560,44040
odda,0,2467374,741,gene44,23084,44460
odda,0,2467374,747,gene17,23268,44820
odda,0,2467374,756,gene156,21580,45360
odda,0,2467374,762,gene55,23508,45720
odda,0,2467374,766,gene153,22152,45960
odda,0,2467374,777,gene158,22708,46620
odda,0,2467374,791,gene103,23908,47460
odda,0,2467374,793,gene82,23572,47580
odda,0,2467374,802,gene120,23692,48120
odda,0,2467374,806,gene94,23996,48360
odda,0,2467374,812,gene69,24224,48720
odda,0,2467374,823,gene117,24340,49380
odda,0,2467374,828,gene128,23704,49680
odda,0,2467374,846,gene18,25704,50760
odda,0,2467374,859,gene172,24876,51540
odda,0,2467374,870,gene134,24916,52200
odda,0,2467374,884,gene65,26100,53040
odda,0,2467374,892,gene51,27216,53520
odda,0,2467374,898,gene106,26456,53880
odda,0,2467374,936,gene33,28560,56160
odda,0,2467374,946,gene85,27620,56760
odda,0,2467374,950,gene25,28728,57000
odda,0,2467374,978,gene96,28368,58680
odda,0,2467374,995,gene59,30236,59700
odda,0,2467374,1020,gene90,29688,61200
odda,0,2467374,1023,gene34,30972,61380
odda,0,2467374,1033,gene146,28716,61980
odda,0,2467374,1066,gene188,30556,63960
odda,0,2467374,1095,gene93,31656,65700
odda,0,2467374,1128,gene21,33856,67680
odda,0,2467374,1157,gene72,32712,69420
odda,0,2467374,1185,gene168,32488,71100
odda,0,2467374,1194,gene155,33428,71640
odda,0,2467374,1205,gene143,32804,72300
odda,0,2467374,1219,gene139,32928,73140
odda,0,2467374,1230,gene39,36188,73800
odda,0,2467374,1323,gene122,37412,79380
odda,0,2467374,1397,gene200,37556,83820
odda,0,2467374,1477,gene66,41288,88620
odda,0,2467374,1503,gene192,41600,90180
odda,0,2467374,1664,gene78,45856,99840
odda,0,2467374,1806,gene199,47728,108360
odda,0,2467374,2025,gene79,54728,121500
odda,0,2467374,2131,gene124,57232,127860
odda,0,2467374,2184,gene77,57640,131040
odda,0,2467374,2443,gene88,64252,146580
odda,0,2467374,2743,gene30,73744,164580
odda,0,2467374,3393,gene187,86348,203580
odda,0,2467374,2119,gene186,143680,363000
odda,1,2467374,176,gene167,6087,10560
odda,1,2467374,194,gene91,6880,11640
odda,1,2467374,234,gene47,8368,14040
odda,1,2467374,249,gene37,8924,14940
odda,1,2467374,263,gene198,9032,15780
odda,1,2467374,269,gene36,9403,16140
odda,1,2467374,279,gene75,9472,16740
odda,1,2467374,284,gene163,9640,17040
odda,1,2467374,285,gene101,9700,17100
odda,1,2467374,291,gene89,10104,17460
odda,1,2467374,292,gene127,9751,17520
odda,1,2467374,327,gene3,10986,19620
odda,1,2467374,334,gene193,11208,20040
odda,1,2467374,354,gene189,11735,21240
odda,1,2467374,370,gene136,11644,22200
odda,1,2467374,383,gene7,12664,22980
odda,1,2467374,396,gene176,12251,23760
odda,1,2467374,421,gene20,13860,25260
odda,1,2467374,428,gene183,13352,25680
odda,1,2467374,440,gene102,14144,26400
odda,1,2467374,442,gene161,13690,26520
odda,1,2467374,456,gene28,14732,27360
odda,1,2467374,461,gene46,15004,27660
odda,1,2467374,464,gene4,15304,27840
odda,1,2467374,469,gene137,14660,28140
odda,1,2467374,473,gene49,15840,28380
odda,1,2467374,477,gene10,15660,28620
odda,1,2467374,484,gene48,15800,29040
odda,1,2467374,491,gene50,16160,29460
odda,1,2467374,527,gene16,16888,31620
odda,1,2467374,547,gene61,17048,32820
odda,1,2467374,558,gene58,17832,33480
odda,1,2467374,560,gene119,17216,33600
odda,1,2467374,574,gene112,18060,34440
odda,1,2467374,590,gene178,17468,35400
