description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda,0,803170,123,gene172,4048,6273
odda,0,803170,179,gene12,5697,9129
odda,0,803170,210,gene117,6569,10710
odda,0,803170,249,gene28,7651,12699
odda,0,803170,289,gene189,8736,14739
odda,0,803170,308,gene22,9358,15708
odda,0,803170,338,gene56,10160,17238
odda,0,803170,374,gene27,11076,19074
odda,0,803170,401,gene186,11800,20451
odda,0,803170,423,gene44,12239,21573
odda,0,803170,454,gene4,12892,23154
odda,0,803170,467,gene291,13036,23817
odda,0,803170,480,gene237,13316,24480
odda,0,803170,499,gene152,14216,25449
odda,0,803170,521,gene33,14816,26571
odda,0,803170,535,gene174,15084,27285
odda,0,803170,552,gene9,15636,28152
odda,0,803170,597,gene91,16508,30447
odda,0,803170,621,gene182,17204,31671
odda,0,803170,653,gene71,18444,33303
odda,0,803170,679,gene254,17924,34629
odda,0,803170,695,gene20,18860,35445
odda,0,803170,721,gene257,19408,36771
odda,0,803170,752,gene290,19820,38352
odda,0,803170,795,gene130,21452,40545
odda,0,803170,828,gene304,21272,42228
odda,0,803170,845,gene274,22268,43095
odda,0,803170,887,gene54,23512,45237
odda,0,803170,919,gene162,24336,46869
odda,0,803170,957,gene45,25552,48807
odda,0,803170,1076,gene176,27652,54876
odda,0,803170,1115,gene58,28912,56865
odda,0,803170,1208,gene278,29752,61608
odda,0,803170,1278,gene137,32616,65178
odda,0,803170,1326,gene214,32580,67626
odda,0,803170,1488,gene258,36452,75888
odda,0,803170,1586,gene238,38188,80886
odda,0,803170,1958,gene310,46100,99858
odda,0,803170,2538,gene157,59828,129438
odda,0,803170,939,gene207,25808,47889
odda,1,803170,136,gene57,4459,6936
odda,1,803170,186,gene10,6031,9486
odda,1,803170,210,gene92,6756,10710
odda,1,803170,253,gene206,7636,12903
odda,1,803170,291,gene247,8656,14841
odda,1,803170,321,gene249,9336,16371
odda,1,803170,339,gene246,9788,17289
odda,1,803170,375,gene39,10988,19125
odda,1,803170,404,gene220,11628,20604
odda,1,803170,426,gene159,12228,21726
odda,1,803170,455,gene226,12448,23205
odda,1,803170,468,gene164,13416,23868
odda,1,803170,482,gene17,13920,24582
odda,1,803170,503,gene59,14196,25653
odda,1,803170,522,gene202,14512,26622
odda,1,803170,537,gene65,15224,27387
odda,1,803170,559,gene236,15100,28509
odda,1,803170,602,gene6,16444,30702
odda,1,803170,635,gene70,17276,32385
odda,1,803170,654,gene230,17812,33354
